XY
	CURVE (1mkcl-5mmolar18btmapaq-nitrogen-rde-1200mvpers-50mvpers.DTA)
4.008e-001	1.596e-006
4.008e-001	1.658e-006
4.007e-001	1.505e-006
4.006e-001	1.685e-006
4.005e-001	1.540e-006
4.004e-001	1.498e-006
4.002e-001	1.370e-006
4.001e-001	1.555e-006
4.000e-001	1.708e-006
4.000e-001	1.571e-006
3.998e-001	1.613e-006
3.998e-001	1.523e-006
3.996e-001	1.616e-006
3.996e-001	1.673e-006
3.995e-001	1.488e-006
3.993e-001	1.577e-006
3.993e-001	1.695e-006
3.991e-001	1.596e-006
3.991e-001	1.510e-006
3.990e-001	1.683e-006
3.989e-001	1.629e-006
3.988e-001	1.643e-006
3.985e-001	1.575e-006
3.985e-001	1.657e-006
3.984e-001	1.540e-006
3.984e-001	1.756e-006
3.982e-001	1.487e-006
3.982e-001	1.504e-006
3.981e-001	1.568e-006
3.980e-001	1.516e-006
3.980e-001	1.773e-006
3.977e-001	1.439e-006
3.976e-001	1.661e-006
3.976e-001	1.584e-006
3.974e-001	1.602e-006
3.974e-001	1.535e-006
3.974e-001	1.420e-006
3.973e-001	1.656e-006
3.971e-001	1.641e-006
3.969e-001	1.517e-006
3.968e-001	1.546e-006
3.967e-001	1.666e-006
3.966e-001	1.471e-006
3.965e-001	1.662e-006
3.964e-001	1.451e-006
3.963e-001	1.428e-006
3.962e-001	1.507e-006
3.961e-001	1.576e-006
3.960e-001	1.606e-006
3.959e-001	1.596e-006
3.959e-001	1.449e-006
3.957e-001	1.707e-006
3.956e-001	1.509e-006
3.955e-001	1.304e-006
3.954e-001	1.507e-006
3.953e-001	1.455e-006
3.952e-001	1.498e-006
3.951e-001	1.268e-006
3.950e-001	1.502e-006
3.949e-001	1.582e-006
3.948e-001	1.479e-006
3.947e-001	1.563e-006
3.946e-001	1.485e-006
3.945e-001	1.613e-006
3.944e-001	1.618e-006
3.943e-001	1.489e-006
3.942e-001	1.595e-006
3.941e-001	1.516e-006
3.940e-001	1.681e-006
3.939e-001	1.628e-006
3.938e-001	1.352e-006
3.937e-001	1.380e-006
3.936e-001	1.469e-006
3.935e-001	1.514e-006
3.934e-001	1.485e-006
3.933e-001	1.478e-006
3.932e-001	1.452e-006
3.931e-001	1.507e-006
3.930e-001	1.385e-006
3.929e-001	1.521e-006
3.928e-001	1.653e-006
3.927e-001	1.470e-006
3.926e-001	1.440e-006
3.925e-001	1.468e-006
3.925e-001	1.641e-006
3.923e-001	1.449e-006
3.922e-001	1.542e-006
3.921e-001	1.484e-006
3.920e-001	1.392e-006
3.919e-001	1.541e-006
3.918e-001	1.344e-006
3.917e-001	1.425e-006
3.916e-001	1.291e-006
3.916e-001	1.567e-006
3.914e-001	1.423e-006
3.913e-001	1.440e-006
3.912e-001	1.436e-006
3.911e-001	1.525e-006
3.911e-001	1.357e-006
3.909e-001	1.446e-006
3.909e-001	1.320e-006
3.907e-001	1.448e-006
3.906e-001	1.240e-006
3.905e-001	1.374e-006
3.904e-001	1.372e-006
3.903e-001	1.404e-006
3.902e-001	1.191e-006
3.901e-001	1.306e-006
3.900e-001	1.440e-006
3.899e-001	1.488e-006
3.898e-001	1.406e-006
3.897e-001	1.351e-006
3.896e-001	1.477e-006
3.895e-001	1.330e-006
3.894e-001	1.518e-006
3.893e-001	1.231e-006
3.893e-001	1.386e-006
3.891e-001	1.419e-006
3.890e-001	1.359e-006
3.889e-001	1.268e-006
3.888e-001	1.538e-006
3.887e-001	1.426e-006
3.886e-001	1.568e-006
3.885e-001	1.265e-006
3.885e-001	1.435e-006
3.883e-001	1.342e-006
3.883e-001	1.321e-006
3.881e-001	1.215e-006
3.880e-001	1.372e-006
3.879e-001	1.351e-006
3.878e-001	1.381e-006
3.878e-001	1.395e-006
3.877e-001	1.303e-006
3.876e-001	1.187e-006
3.874e-001	1.312e-006
3.873e-001	1.432e-006
3.872e-001	1.411e-006
3.871e-001	1.265e-006
3.870e-001	1.279e-006
3.870e-001	1.343e-006
3.869e-001	1.453e-006
3.868e-001	1.333e-006
3.867e-001	1.253e-006
3.865e-001	1.318e-006
3.864e-001	1.247e-006
3.863e-001	1.366e-006
3.862e-001	1.351e-006
3.862e-001	1.409e-006
3.862e-001	1.336e-006
3.861e-001	1.431e-006
3.858e-001	1.348e-006
3.857e-001	1.398e-006
3.856e-001	1.229e-006
3.855e-001	1.337e-006
3.854e-001	1.413e-006
3.854e-001	1.293e-006
3.853e-001	1.124e-006
3.852e-001	1.335e-006
3.850e-001	1.235e-006
3.849e-001	1.324e-006
3.848e-001	1.375e-006
3.847e-001	1.489e-006
3.846e-001	1.329e-006
3.846e-001	1.356e-006
3.845e-001	1.267e-006
3.844e-001	1.323e-006
3.842e-001	1.196e-006
3.841e-001	1.238e-006
3.840e-001	1.350e-006
3.839e-001	1.456e-006
3.839e-001	1.425e-006
3.838e-001	1.216e-006
3.837e-001	1.289e-006
3.836e-001	1.199e-006
3.835e-001	1.159e-006
3.834e-001	1.297e-006
3.832e-001	1.226e-006
3.831e-001	1.206e-006
3.831e-001	1.182e-006
3.830e-001	1.384e-006
3.829e-001	1.398e-006
3.828e-001	1.348e-006
3.826e-001	1.217e-006
3.825e-001	1.233e-006
3.824e-001	1.314e-006
3.823e-001	1.342e-006
3.823e-001	1.289e-006
3.822e-001	1.253e-006
3.821e-001	1.349e-006
3.820e-001	1.231e-006
3.819e-001	1.002e-006
3.818e-001	1.095e-006
3.816e-001	1.449e-006
3.815e-001	1.284e-006
3.815e-001	1.162e-006
3.814e-001	1.200e-006
3.814e-001	1.371e-006
3.812e-001	1.239e-006
3.811e-001	1.296e-006
3.809e-001	1.418e-006
3.808e-001	1.342e-006
3.808e-001	1.158e-006
3.807e-001	1.327e-006
3.806e-001	1.253e-006
3.805e-001	1.204e-006
3.804e-001	1.103e-006
3.803e-001	1.269e-006
3.802e-001	1.237e-006
3.801e-001	1.226e-006
3.799e-001	1.185e-006
3.799e-001	1.330e-006
3.798e-001	1.181e-006
3.798e-001	1.259e-006
3.796e-001	1.120e-006
3.795e-001	1.155e-006
3.793e-001	1.265e-006
3.792e-001	1.271e-006
3.791e-001	1.209e-006
3.791e-001	1.251e-006
3.790e-001	1.177e-006
3.789e-001	1.043e-006
3.788e-001	1.070e-006
3.786e-001	1.165e-006
3.786e-001	1.199e-006
3.785e-001	1.078e-006
3.784e-001	1.081e-006
3.783e-001	1.075e-006
3.782e-001	1.126e-006
3.781e-001	9.902e-007
3.780e-001	1.095e-006
3.779e-001	1.213e-006
3.777e-001	1.116e-006
3.776e-001	1.264e-006
3.776e-001	1.061e-006
3.774e-001	1.112e-006
3.774e-001	1.261e-006
3.773e-001	1.238e-006
3.772e-001	1.089e-006
3.771e-001	1.197e-006
3.769e-001	1.081e-006
3.768e-001	1.109e-006
3.768e-001	1.099e-006
3.767e-001	1.209e-006
3.766e-001	9.427e-007
3.765e-001	1.206e-006
3.763e-001	1.097e-006
3.762e-001	1.144e-006
3.760e-001	1.051e-006
3.760e-001	1.131e-006
3.759e-001	1.199e-006
3.759e-001	1.198e-006
3.757e-001	1.135e-006
3.757e-001	9.373e-007
3.756e-001	1.202e-006
3.755e-001	1.067e-006
3.754e-001	1.153e-006
3.752e-001	1.151e-006
3.752e-001	1.246e-006
3.751e-001	1.274e-006
3.750e-001	1.119e-006
3.750e-001	1.165e-006
3.748e-001	1.029e-006
3.746e-001	1.044e-006
3.745e-001	1.034e-006
3.744e-001	1.145e-006
3.744e-001	1.048e-006
3.743e-001	1.209e-006
3.742e-001	1.119e-006
3.741e-001	1.162e-006
3.740e-001	1.131e-006
3.740e-001	1.064e-006
3.738e-001	1.211e-006
3.736e-001	1.022e-006
3.736e-001	1.035e-006
3.735e-001	1.152e-006
3.734e-001	1.101e-006
3.734e-001	1.224e-006
3.733e-001	9.898e-007
3.730e-001	1.195e-006
3.729e-001	1.146e-006
3.728e-001	1.225e-006
3.728e-001	1.211e-006
3.727e-001	1.007e-006
3.726e-001	9.819e-007
3.726e-001	1.074e-006
3.725e-001	1.042e-006
3.723e-001	1.026e-006
3.721e-001	1.096e-006
3.720e-001	1.096e-006
3.720e-001	1.086e-006
3.719e-001	1.078e-006
3.718e-001	1.155e-006
3.718e-001	1.001e-006
3.717e-001	1.061e-006
3.717e-001	1.032e-006
3.713e-001	1.026e-006
3.712e-001	1.043e-006
3.711e-001	1.156e-006
3.710e-001	1.075e-006
3.709e-001	9.173e-007
3.708e-001	1.148e-006
3.707e-001	9.740e-007
3.706e-001	9.635e-007
3.705e-001	1.074e-006
3.704e-001	9.048e-007
3.703e-001	1.057e-006
3.702e-001	9.340e-007
3.701e-001	9.760e-007
3.700e-001	9.090e-007
3.699e-001	1.081e-006
3.698e-001	1.001e-006
3.696e-001	9.331e-007
3.696e-001	1.054e-006
3.695e-001	9.890e-007
3.694e-001	9.056e-007
3.693e-001	9.136e-007
3.692e-001	1.034e-006
3.691e-001	1.192e-006
3.690e-001	9.552e-007
3.689e-001	9.469e-007
3.688e-001	9.765e-007
3.687e-001	9.494e-007
3.686e-001	9.006e-007
3.685e-001	9.115e-007
3.684e-001	9.765e-007
3.683e-001	1.051e-006
3.682e-001	1.200e-006
3.681e-001	1.043e-006
3.680e-001	8.481e-007
3.679e-001	7.506e-007
3.678e-001	1.037e-006
3.677e-001	9.981e-007
3.676e-001	8.331e-007
3.675e-001	1.064e-006
3.675e-001	8.977e-007
3.673e-001	1.039e-006
3.673e-001	9.765e-007
3.671e-001	1.050e-006
3.670e-001	9.902e-007
3.670e-001	9.144e-007
3.668e-001	7.790e-007
3.667e-001	1.075e-006
3.666e-001	8.840e-007
3.665e-001	9.081e-007
3.664e-001	7.790e-007
3.663e-001	8.481e-007
3.662e-001	9.294e-007
3.661e-001	9.473e-007
3.660e-001	8.502e-007
3.659e-001	7.781e-007
3.659e-001	9.390e-007
3.657e-001	9.944e-007
3.656e-001	7.298e-007
3.655e-001	8.894e-007
3.654e-001	8.881e-007
3.653e-001	9.211e-007
3.653e-001	9.931e-007
3.652e-001	8.094e-007
3.649e-001	8.415e-007
3.649e-001	9.461e-007
3.648e-001	8.465e-007
3.647e-001	8.302e-007
3.646e-001	9.181e-007
3.646e-001	6.165e-007
3.644e-001	7.973e-007
3.643e-001	8.490e-007
3.642e-001	9.398e-007
3.641e-001	7.302e-007
3.640e-001	6.832e-007
3.640e-001	9.169e-007
3.638e-001	8.552e-007
3.638e-001	8.819e-007
3.637e-001	9.119e-007
3.636e-001	7.906e-007
3.634e-001	8.161e-007
3.633e-001	9.252e-007
3.632e-001	9.069e-007
3.631e-001	8.952e-007
3.631e-001	7.952e-007
3.629e-001	7.790e-007
3.629e-001	9.981e-007
3.628e-001	8.581e-007
3.626e-001	9.390e-007
3.626e-001	8.590e-007
3.624e-001	8.311e-007
3.623e-001	7.652e-007
3.623e-001	7.094e-007
3.622e-001	7.931e-007
3.621e-001	9.340e-007
3.620e-001	7.319e-007
3.618e-001	7.069e-007
3.617e-001	8.327e-007
3.616e-001	8.277e-007
3.615e-001	8.356e-007
3.614e-001	9.365e-007
3.613e-001	7.652e-007
3.613e-001	7.015e-007
3.611e-001	9.040e-007
3.611e-001	9.231e-007
3.609e-001	6.890e-007
3.608e-001	7.373e-007
3.607e-001	9.485e-007
3.606e-001	8.248e-007
3.606e-001	8.261e-007
3.606e-001	8.073e-007
3.605e-001	8.356e-007
3.602e-001	7.836e-007
3.601e-001	8.815e-007
3.600e-001	7.552e-007
3.599e-001	6.977e-007
3.599e-001	8.219e-007
3.598e-001	9.061e-007
3.597e-001	9.340e-007
3.596e-001	9.015e-007
3.595e-001	9.944e-007
3.593e-001	8.361e-007
3.592e-001	8.352e-007
3.591e-001	6.994e-007
3.590e-001	6.857e-007
3.590e-001	7.677e-007
3.589e-001	9.031e-007
3.588e-001	6.427e-007
3.586e-001	9.248e-007
3.585e-001	7.232e-007
3.584e-001	8.052e-007
3.584e-001	6.798e-007
3.583e-001	8.381e-007
3.582e-001	6.852e-007
3.581e-001	7.919e-007
3.580e-001	8.927e-007
3.579e-001	8.465e-007
3.578e-001	8.952e-007
3.577e-001	5.536e-007
3.576e-001	7.073e-007
3.575e-001	7.298e-007
3.574e-001	8.877e-007
3.574e-001	7.165e-007
3.572e-001	6.552e-007
3.570e-001	6.986e-007
3.569e-001	7.011e-007
3.569e-001	6.602e-007
3.568e-001	8.215e-007
3.567e-001	8.086e-007
3.567e-001	7.827e-007
3.565e-001	7.407e-007
3.564e-001	6.490e-007
3.564e-001	8.194e-007
3.562e-001	8.102e-007
3.561e-001	8.569e-007
3.560e-001	6.773e-007
3.559e-001	6.915e-007
3.558e-001	7.877e-007
3.558e-001	7.032e-007
3.557e-001	8.231e-007
3.555e-001	7.973e-007
3.553e-001	7.102e-007
3.552e-001	7.332e-007
3.551e-001	7.315e-007
3.551e-001	7.190e-007
3.550e-001	6.927e-007
3.549e-001	7.665e-007
3.548e-001	7.069e-007
3.548e-001	7.252e-007
3.546e-001	6.186e-007
3.545e-001	8.961e-007
3.544e-001	5.977e-007
3.543e-001	7.002e-007
3.542e-001	7.261e-007
3.542e-001	6.957e-007
3.541e-001	6.627e-007
3.539e-001	5.240e-007
3.538e-001	7.169e-007
3.537e-001	7.873e-007
3.536e-001	6.473e-007
3.535e-001	7.490e-007
3.535e-001	7.540e-007
3.533e-001	6.761e-007
3.532e-001	5.761e-007
3.531e-001	6.807e-007
3.530e-001	7.223e-007
3.529e-001	7.227e-007
3.528e-001	6.390e-007
3.527e-001	7.415e-007
3.526e-001	7.140e-007
3.526e-001	7.319e-007
3.525e-001	5.748e-007
3.522e-001	6.940e-007
3.521e-001	6.207e-007
3.520e-001	6.682e-007
3.520e-001	5.790e-007
3.519e-001	6.977e-007
3.518e-001	6.265e-007
3.517e-001	6.040e-007
3.516e-001	7.365e-007
3.515e-001	5.390e-007
3.513e-001	4.803e-007
3.512e-001	5.594e-007
3.512e-001	7.157e-007
3.511e-001	6.965e-007
3.510e-001	8.069e-007
3.509e-001	7.315e-007
3.509e-001	7.407e-007
3.506e-001	6.590e-007
3.504e-001	6.298e-007
3.504e-001	4.736e-007
3.503e-001	5.203e-007
3.502e-001	7.561e-007
3.502e-001	6.352e-007
3.500e-001	8.486e-007
3.499e-001	6.594e-007
3.498e-001	6.982e-007
3.498e-001	5.627e-007
3.496e-001	7.423e-007
3.496e-001	5.748e-007
3.495e-001	6.994e-007
3.495e-001	8.090e-007
3.493e-001	6.269e-007
3.492e-001	5.194e-007
3.490e-001	6.732e-007
3.489e-001	7.340e-007
3.488e-001	6.311e-007
3.488e-001	5.532e-007
3.487e-001	6.094e-007
3.486e-001	6.869e-007
3.485e-001	7.027e-007
3.484e-001	5.869e-007
3.484e-001	7.482e-007
3.482e-001	5.486e-007
3.480e-001	7.361e-007
3.479e-001	4.278e-007
3.479e-001	6.552e-007
3.478e-001	5.527e-007
3.478e-001	7.027e-007
3.477e-001	5.611e-007
3.475e-001	6.027e-007
3.473e-001	7.294e-007
3.472e-001	4.832e-007
3.472e-001	6.819e-007
3.471e-001	5.757e-007
3.470e-001	4.448e-007
3.470e-001	6.669e-007
3.469e-001	4.057e-007
3.467e-001	5.452e-007
3.466e-001	6.169e-007
3.465e-001	6.702e-007
3.464e-001	5.123e-007
3.463e-001	6.257e-007
3.462e-001	6.669e-007
3.462e-001	5.065e-007
3.462e-001	5.965e-007
3.459e-001	6.715e-007
3.457e-001	5.307e-007
3.456e-001	6.302e-007
3.455e-001	4.840e-007
3.454e-001	4.569e-007
3.453e-001	5.452e-007
3.452e-001	6.148e-007
3.451e-001	5.078e-007
3.450e-001	5.157e-007
3.449e-001	4.315e-007
3.448e-001	7.581e-007
3.448e-001	5.640e-007
3.446e-001	4.873e-007
3.445e-001	4.498e-007
3.445e-001	5.048e-007
3.443e-001	5.107e-007
3.442e-001	6.407e-007
3.441e-001	6.227e-007
3.440e-001	4.394e-007
3.439e-001	6.411e-007
3.438e-001	6.236e-007
3.437e-001	6.090e-007
3.437e-001	5.311e-007
3.436e-001	5.428e-007
3.434e-001	4.844e-007
3.433e-001	5.540e-007
3.432e-001	6.169e-007
3.431e-001	5.373e-007
3.431e-001	4.957e-007
3.429e-001	3.769e-007
3.429e-001	5.511e-007
3.427e-001	5.090e-007
3.426e-001	6.744e-007
3.425e-001	6.177e-007
3.424e-001	4.907e-007
3.423e-001	6.977e-007
3.422e-001	4.615e-007
3.421e-001	6.119e-007
3.420e-001	4.573e-007
3.419e-001	4.607e-007
3.418e-001	4.507e-007
3.417e-001	6.182e-007
3.416e-001	4.903e-007
3.415e-001	5.061e-007
3.414e-001	5.403e-007
3.414e-001	5.036e-007
3.413e-001	3.898e-007
3.412e-001	4.823e-007
3.410e-001	3.998e-007
3.409e-001	5.369e-007
3.408e-001	4.753e-007
3.407e-001	5.436e-007
3.406e-001	4.886e-007
3.406e-001	4.657e-007
3.405e-001	5.732e-007
3.404e-001	4.265e-007
3.402e-001	5.957e-007
3.401e-001	5.061e-007
3.400e-001	6.007e-007
3.399e-001	4.253e-007
3.398e-001	5.019e-007
3.397e-001	5.661e-007
3.397e-001	5.502e-007
3.396e-001	5.869e-007
3.394e-001	4.215e-007
3.393e-001	4.994e-007
3.392e-001	3.869e-007
3.391e-001	3.673e-007
3.390e-001	3.719e-007
3.389e-001	4.473e-007
3.389e-001	4.165e-007
3.387e-001	3.903e-007
3.387e-001	5.390e-007
3.385e-001	5.877e-007
3.384e-001	5.353e-007
3.383e-001	6.115e-007
3.383e-001	5.023e-007
3.382e-001	5.161e-007
3.381e-001	3.390e-007
3.380e-001	4.644e-007
3.378e-001	4.653e-007
3.377e-001	4.348e-007
3.376e-001	4.807e-007
3.376e-001	5.173e-007
3.375e-001	5.153e-007
3.374e-001	5.094e-007
3.373e-001	3.748e-007
3.372e-001	5.078e-007
3.371e-001	5.611e-007
3.370e-001	4.148e-007
3.368e-001	4.503e-007
3.367e-001	5.957e-007
3.366e-001	4.423e-007
3.366e-001	4.336e-007
3.366e-001	4.244e-007
3.365e-001	5.065e-007
3.363e-001	4.223e-007
3.361e-001	3.698e-007
3.360e-001	5.944e-007
3.360e-001	4.973e-007
3.358e-001	5.128e-007
3.358e-001	5.073e-007
3.357e-001	5.857e-007
3.356e-001	4.507e-007
3.355e-001	5.290e-007
3.353e-001	3.790e-007
3.352e-001	4.590e-007
3.351e-001	5.028e-007
3.351e-001	4.453e-007
3.350e-001	4.107e-007
3.350e-001	5.090e-007
3.349e-001	5.777e-007
3.347e-001	3.386e-007
3.345e-001	4.848e-007
3.344e-001	4.340e-007
3.344e-001	3.636e-007
3.342e-001	4.803e-007
3.342e-001	5.361e-007
3.341e-001	4.594e-007
3.341e-001	5.998e-007
3.339e-001	4.540e-007
3.338e-001	5.515e-007
3.337e-001	5.253e-007
3.336e-001	5.265e-007
3.335e-001	2.478e-007
3.334e-001	4.948e-007
3.334e-001	4.828e-007
3.333e-001	3.419e-007
3.331e-001	4.419e-007
3.329e-001	3.411e-007
3.329e-001	4.336e-007
3.328e-001	4.153e-007
3.327e-001	3.403e-007
3.326e-001	3.840e-007
3.325e-001	4.753e-007
3.324e-001	5.353e-007
3.323e-001	3.778e-007
3.322e-001	3.436e-007
3.321e-001	4.194e-007
3.320e-001	3.394e-007
3.319e-001	3.661e-007
3.318e-001	3.698e-007
3.318e-001	3.432e-007
3.317e-001	4.986e-007
3.314e-001	4.219e-007
3.313e-001	5.927e-007
3.312e-001	3.932e-007
3.312e-001	4.944e-007
3.311e-001	4.598e-007
3.310e-001	4.932e-007
3.309e-001	1.807e-007
3.308e-001	5.973e-007
3.308e-001	5.019e-007
3.306e-001	5.048e-007
3.305e-001	3.444e-007
3.304e-001	4.398e-007
3.303e-001	4.265e-007
3.302e-001	5.186e-007
3.302e-001	4.003e-007
3.301e-001	3.190e-007
3.299e-001	3.453e-007
3.297e-001	3.415e-007
3.296e-001	3.982e-007
3.296e-001	3.236e-007
3.295e-001	3.453e-007
3.294e-001	4.373e-007
3.294e-001	3.523e-007
3.293e-001	3.161e-007
3.291e-001	3.311e-007
3.290e-001	4.211e-007
3.289e-001	3.407e-007
3.288e-001	3.478e-007
3.287e-001	4.165e-007
3.286e-001	3.653e-007
3.286e-001	3.236e-007
3.285e-001	2.749e-007
3.283e-001	4.507e-007
3.281e-001	2.432e-007
3.280e-001	4.215e-007
3.280e-001	3.107e-007
3.279e-001	4.178e-007
3.278e-001	5.215e-007
3.277e-001	2.174e-007
3.276e-001	3.703e-007
3.275e-001	3.007e-007
3.274e-001	3.598e-007
3.273e-001	4.357e-007
3.272e-001	3.457e-007
3.271e-001	4.519e-007
3.270e-001	2.078e-007
3.270e-001	3.744e-007
3.269e-001	4.578e-007
3.267e-001	3.873e-007
3.265e-001	3.782e-007
3.264e-001	2.611e-007
3.264e-001	2.724e-007
3.263e-001	4.644e-007
3.262e-001	4.765e-007
3.261e-001	4.169e-007
3.260e-001	3.344e-007
3.260e-001	4.190e-007
3.258e-001	3.515e-007
3.257e-001	4.028e-007
3.255e-001	3.769e-007
3.255e-001	4.486e-007
3.254e-001	3.598e-007
3.253e-001	2.749e-007
3.252e-001	3.423e-007
3.250e-001	2.253e-007
3.249e-001	4.261e-007
3.248e-001	4.023e-007
3.248e-001	3.611e-007
3.247e-001	5.182e-007
3.246e-001	3.219e-007
3.245e-001	3.169e-007
3.244e-001	3.657e-007
3.243e-001	3.519e-007
3.242e-001	3.344e-007
3.241e-001	4.190e-007
3.240e-001	4.307e-007
3.239e-001	3.682e-007
3.238e-001	3.224e-007
3.237e-001	4.661e-007
3.236e-001	3.636e-007
3.234e-001	2.932e-007
3.234e-001	3.094e-007
3.232e-001	4.623e-007
3.232e-001	5.103e-007
3.231e-001	4.144e-007
3.230e-001	3.078e-007
3.230e-001	4.490e-007
3.229e-001	2.615e-007
3.228e-001	3.336e-007
3.227e-001	1.978e-007
3.226e-001	5.036e-007
3.224e-001	3.761e-007
3.223e-001	4.532e-007
3.222e-001	3.465e-007
3.222e-001	3.407e-007
3.221e-001	3.682e-007
3.219e-001	2.024e-007
3.217e-001	4.607e-007
3.216e-001	4.715e-007
3.216e-001	4.090e-007
3.215e-001	3.232e-007
3.214e-001	3.461e-007
3.214e-001	3.532e-007
3.213e-001	3.161e-007
3.212e-001	3.990e-007
3.210e-001	3.936e-007
3.209e-001	3.886e-007
3.208e-001	4.132e-007
3.207e-001	2.332e-007
3.207e-001	3.403e-007
3.206e-001	4.173e-007
3.206e-001	2.886e-007
3.204e-001	3.590e-007
3.202e-001	3.461e-007
3.201e-001	3.540e-007
3.199e-001	4.548e-007
3.198e-001	4.769e-007
3.197e-001	4.836e-007
3.196e-001	3.444e-007
3.195e-001	4.819e-007
3.195e-001	3.903e-007
3.193e-001	2.961e-007
3.193e-001	2.482e-007
3.191e-001	3.865e-007
3.190e-001	3.428e-007
3.189e-001	2.557e-007
3.189e-001	2.244e-007
3.188e-001	2.003e-007
3.186e-001	4.944e-007
3.185e-001	4.640e-007
3.184e-001	1.890e-007
3.183e-001	3.028e-007
3.183e-001	2.744e-007
3.181e-001	2.432e-007
3.181e-001	3.053e-007
3.180e-001	2.553e-007
3.179e-001	2.128e-007
3.177e-001	3.328e-007
3.176e-001	3.236e-007
3.175e-001	3.515e-007
3.175e-001	2.432e-007
3.174e-001	2.840e-007
3.173e-001	3.069e-007
3.172e-001	2.728e-007
3.170e-001	2.165e-007
3.169e-001	2.849e-007
3.168e-001	5.207e-007
3.167e-001	3.698e-007
3.166e-001	4.040e-007
3.165e-001	3.986e-007
3.165e-001	3.190e-007
3.163e-001	2.628e-007
3.163e-001	4.119e-007
3.162e-001	2.957e-007
3.160e-001	2.536e-007
3.160e-001	3.353e-007
3.158e-001	3.782e-007
3.158e-001	3.332e-007
3.157e-001	3.903e-007
3.155e-001	-1.346e-008
3.154e-001	2.665e-007
3.153e-001	2.565e-007
3.152e-001	2.482e-007
3.151e-001	4.640e-007
3.151e-001	2.628e-007
3.149e-001	2.940e-007
3.149e-001	3.678e-007
3.148e-001	4.590e-007
3.146e-001	3.423e-007
3.146e-001	3.398e-007
3.144e-001	2.794e-007
3.143e-001	3.528e-007
3.142e-001	3.415e-007
3.142e-001	2.582e-007
3.141e-001	2.778e-007
3.140e-001	2.365e-007
3.138e-001	3.532e-007
3.137e-001	2.803e-007
3.136e-001	2.340e-007
3.135e-001	3.036e-007
3.135e-001	3.636e-007
3.134e-001	3.798e-007
3.133e-001	2.578e-007
3.131e-001	2.894e-007
3.131e-001	1.928e-007
3.129e-001	2.274e-007
3.129e-001	3.403e-007
3.127e-001	4.473e-007
3.126e-001	3.253e-007
3.126e-001	2.349e-007
3.125e-001	2.832e-007
3.124e-001	3.261e-007
3.122e-001	2.999e-007
3.121e-001	3.340e-007
3.121e-001	3.540e-007
3.119e-001	2.715e-007
3.119e-001	3.440e-007
3.118e-001	2.332e-007
3.117e-001	2.861e-007
3.116e-001	4.703e-007
3.115e-001	3.078e-007
3.114e-001	2.511e-007
3.112e-001	3.011e-007
3.112e-001	3.357e-007
3.111e-001	2.382e-007
3.110e-001	4.028e-007
3.109e-001	2.503e-007
3.108e-001	2.453e-007
3.107e-001	2.699e-007
3.105e-001	1.690e-007
3.104e-001	4.353e-007
3.104e-001	3.286e-007
3.103e-001	3.228e-007
3.102e-001	1.332e-007
3.101e-001	2.828e-007
3.100e-001	1.865e-007
3.099e-001	2.411e-007
3.098e-001	2.761e-007
3.097e-001	4.840e-007
3.096e-001	2.544e-007
3.095e-001	2.515e-007
3.094e-001	6.820e-008
3.093e-001	2.490e-007
3.092e-001	3.753e-007
3.090e-001	3.398e-007
3.089e-001	1.978e-007
3.088e-001	3.136e-007
3.088e-001	2.619e-007
3.087e-001	2.419e-007
3.086e-001	2.194e-007
3.085e-001	1.340e-007
3.084e-001	1.899e-007
3.083e-001	2.744e-007
3.081e-001	2.449e-007
3.081e-001	1.378e-007
3.080e-001	1.236e-007
3.079e-001	3.182e-007
3.078e-001	3.832e-007
3.077e-001	1.874e-007
3.076e-001	2.674e-007
3.075e-001	3.815e-007
3.073e-001	2.794e-007
3.072e-001	2.807e-007
3.072e-001	2.428e-007
3.071e-001	2.807e-007
3.070e-001	1.711e-007
3.069e-001	1.940e-007
3.068e-001	2.574e-007
3.067e-001	3.232e-007
3.066e-001	1.965e-007
3.064e-001	2.557e-007
3.064e-001	2.503e-007
3.063e-001	2.019e-007
3.062e-001	1.686e-007
3.062e-001	3.357e-007
3.061e-001	2.907e-007
3.059e-001	2.453e-007
3.057e-001	2.924e-007
3.056e-001	1.219e-007
3.056e-001	1.699e-007
3.055e-001	1.899e-007
3.054e-001	2.482e-007
3.053e-001	3.632e-007
3.052e-001	3.090e-007
3.052e-001	2.919e-007
3.050e-001	1.357e-007
3.049e-001	2.932e-007
3.048e-001	7.779e-008
3.047e-001	3.544e-007
3.046e-001	1.336e-007
3.046e-001	1.924e-007
3.045e-001	1.840e-007
3.043e-001	2.153e-007
3.041e-001	2.953e-007
3.040e-001	2.069e-007
3.040e-001	2.832e-007
3.039e-001	2.136e-007
3.038e-001	3.857e-007
3.037e-001	3.169e-007
3.037e-001	2.428e-007
3.035e-001	2.911e-007
3.034e-001	1.390e-007
3.033e-001	3.144e-007
3.032e-001	2.444e-007
3.031e-001	1.499e-007
3.030e-001	2.069e-007
3.030e-001	2.753e-007
3.028e-001	2.336e-007
3.027e-001	2.161e-007
3.025e-001	2.990e-007
3.024e-001	2.861e-007
3.024e-001	2.486e-007
3.023e-001	2.994e-007
3.022e-001	1.703e-007
3.022e-001	3.615e-007
3.021e-001	1.844e-007
3.019e-001	1.219e-007
3.018e-001	2.536e-007
3.017e-001	2.640e-007
3.016e-001	3.461e-007
3.015e-001	3.715e-007
3.015e-001	2.703e-007
