XY
	CURVE (1mkcl-5mmolar15btmapaq-nitrogen-rde1200mvpers-50mvpers.DTA)
4.000e-001	3.990e-007
4.000e-001	4.273e-007
3.999e-001	4.148e-007
3.999e-001	3.190e-007
3.998e-001	4.236e-007
3.997e-001	3.890e-007
3.996e-001	3.523e-007
3.994e-001	4.978e-007
3.993e-001	3.694e-007
3.992e-001	3.903e-007
3.991e-001	3.932e-007
3.990e-001	4.723e-007
3.990e-001	4.803e-007
3.989e-001	4.653e-007
3.986e-001	3.965e-007
3.984e-001	4.219e-007
3.984e-001	4.869e-007
3.984e-001	4.748e-007
3.983e-001	4.411e-007
3.982e-001	4.278e-007
3.982e-001	3.944e-007
3.982e-001	3.807e-007
3.980e-001	3.740e-007
3.979e-001	4.607e-007
3.977e-001	4.103e-007
3.976e-001	4.778e-007
3.975e-001	4.298e-007
3.975e-001	4.523e-007
3.974e-001	3.869e-007
3.974e-001	3.569e-007
3.973e-001	4.432e-007
3.969e-001	3.290e-007
3.968e-001	4.657e-007
3.967e-001	3.898e-007
3.966e-001	4.673e-007
3.965e-001	4.761e-007
3.965e-001	2.653e-007
3.964e-001	4.311e-007
3.963e-001	3.732e-007
3.961e-001	3.590e-007
3.960e-001	3.732e-007
3.959e-001	4.598e-007
3.959e-001	4.561e-007
3.957e-001	4.465e-007
3.957e-001	3.644e-007
3.956e-001	3.607e-007
3.955e-001	3.848e-007
3.953e-001	4.036e-007
3.952e-001	3.519e-007
3.951e-001	3.144e-007
3.950e-001	4.107e-007
3.950e-001	3.319e-007
3.948e-001	4.611e-007
3.947e-001	2.669e-007
3.946e-001	4.219e-007
3.945e-001	3.190e-007
3.944e-001	2.849e-007
3.944e-001	3.482e-007
3.943e-001	3.819e-007
3.941e-001	3.998e-007
3.941e-001	4.765e-007
3.940e-001	3.573e-007
3.938e-001	3.878e-007
3.937e-001	3.482e-007
3.936e-001	3.486e-007
3.935e-001	2.882e-007
3.934e-001	3.919e-007
3.933e-001	4.203e-007
3.933e-001	3.811e-007
3.932e-001	4.286e-007
3.930e-001	2.357e-007
3.929e-001	2.894e-007
3.928e-001	4.148e-007
3.927e-001	5.040e-007
3.926e-001	4.903e-007
3.926e-001	4.428e-007
3.925e-001	3.269e-007
3.923e-001	4.207e-007
3.922e-001	4.023e-007
3.921e-001	3.961e-007
3.920e-001	3.715e-007
3.919e-001	3.915e-007
3.919e-001	4.223e-007
3.917e-001	4.136e-007
3.917e-001	3.086e-007
3.916e-001	4.382e-007
3.914e-001	3.561e-007
3.913e-001	3.186e-007
3.912e-001	3.423e-007
3.911e-001	3.419e-007
3.910e-001	2.815e-007
3.910e-001	3.869e-007
3.909e-001	2.924e-007
3.907e-001	3.844e-007
3.906e-001	2.699e-007
3.904e-001	3.378e-007
3.904e-001	3.503e-007
3.903e-001	3.628e-007
3.902e-001	4.711e-007
3.902e-001	3.573e-007
3.901e-001	3.323e-007
3.900e-001	3.278e-007
3.898e-001	3.682e-007
3.898e-001	3.278e-007
3.896e-001	2.453e-007
3.896e-001	3.957e-007
3.895e-001	3.448e-007
3.894e-001	4.148e-007
3.893e-001	3.578e-007
3.893e-001	3.561e-007
3.890e-001	5.278e-007
3.889e-001	3.286e-007
3.888e-001	4.503e-007
3.888e-001	2.978e-007
3.887e-001	3.607e-007
3.886e-001	3.261e-007
3.885e-001	4.386e-007
3.884e-001	3.211e-007
3.883e-001	3.248e-007
3.881e-001	1.999e-007
3.880e-001	2.807e-007
3.879e-001	3.798e-007
3.879e-001	3.165e-007
3.878e-001	3.365e-007
3.878e-001	4.257e-007
3.877e-001	3.661e-007
3.875e-001	3.815e-007
3.872e-001	3.690e-007
3.872e-001	2.053e-007
3.871e-001	2.811e-007
3.871e-001	3.528e-007
3.870e-001	3.253e-007
3.870e-001	3.357e-007
3.869e-001	3.553e-007
3.867e-001	3.194e-007
3.866e-001	4.407e-007
3.864e-001	3.124e-007
3.863e-001	2.165e-007
3.862e-001	3.036e-007
3.862e-001	3.982e-007
3.862e-001	2.849e-007
3.861e-001	3.482e-007
3.859e-001	2.953e-007
3.857e-001	2.499e-007
3.856e-001	3.253e-007
3.856e-001	2.615e-007
3.855e-001	3.024e-007
3.854e-001	3.786e-007
3.854e-001	2.790e-007
3.853e-001	3.961e-007
3.851e-001	3.544e-007
3.849e-001	3.723e-007
3.849e-001	2.611e-007
3.848e-001	4.161e-007
3.847e-001	4.344e-007
3.846e-001	3.953e-007
3.846e-001	3.465e-007
3.845e-001	2.274e-007
3.843e-001	4.523e-007
3.841e-001	4.086e-007
3.840e-001	3.203e-007
3.840e-001	3.065e-007
3.839e-001	3.015e-007
3.839e-001	3.786e-007
3.838e-001	2.894e-007
3.837e-001	4.723e-007
3.836e-001	3.832e-007
3.835e-001	3.132e-007
3.832e-001	3.844e-007
3.832e-001	3.415e-007
3.831e-001	3.207e-007
3.830e-001	3.423e-007
3.830e-001	3.373e-007
3.830e-001	2.078e-007
3.828e-001	3.278e-007
3.825e-001	3.078e-007
3.824e-001	2.824e-007
3.824e-001	3.457e-007
3.823e-001	1.249e-007
3.822e-001	2.919e-007
3.821e-001	3.278e-007
3.821e-001	1.586e-007
3.820e-001	3.144e-007
3.818e-001	2.974e-007
3.817e-001	2.957e-007
3.816e-001	3.169e-007
3.815e-001	2.857e-007
3.814e-001	2.903e-007
3.814e-001	2.769e-007
3.813e-001	3.528e-007
3.812e-001	2.619e-007
3.809e-001	3.840e-007
3.808e-001	2.924e-007
3.808e-001	3.511e-007
3.807e-001	3.174e-007
3.806e-001	3.019e-007
3.806e-001	2.699e-007
3.804e-001	3.594e-007
3.804e-001	2.782e-007
3.802e-001	4.369e-007
3.801e-001	3.540e-007
3.800e-001	2.699e-007
3.799e-001	2.086e-007
3.798e-001	3.732e-007
3.798e-001	3.636e-007
3.797e-001	2.815e-007
3.795e-001	3.224e-007
3.793e-001	3.361e-007
3.792e-001	2.761e-007
3.792e-001	2.936e-007
3.791e-001	3.344e-007
3.791e-001	3.003e-007
3.789e-001	3.540e-007
3.789e-001	3.240e-007
3.788e-001	3.407e-007
3.787e-001	1.928e-007
3.785e-001	2.524e-007
3.784e-001	2.786e-007
3.783e-001	2.999e-007
3.783e-001	2.507e-007
3.782e-001	2.807e-007
3.781e-001	3.378e-007
3.779e-001	2.769e-007
3.776e-001	1.874e-007
3.776e-001	4.098e-007
3.776e-001	2.453e-007
3.775e-001	2.711e-007
3.775e-001	3.232e-007
3.774e-001	3.190e-007
3.772e-001	3.857e-007
3.771e-001	3.103e-007
3.770e-001	2.028e-007
3.769e-001	3.298e-007
3.768e-001	3.353e-007
3.768e-001	2.728e-007
3.767e-001	3.673e-007
3.766e-001	3.486e-007
3.764e-001	2.690e-007
3.762e-001	2.582e-007
3.760e-001	2.707e-007
3.760e-001	3.332e-007
3.760e-001	2.365e-007
3.760e-001	3.473e-007
3.759e-001	3.323e-007
3.758e-001	3.365e-007
3.757e-001	2.528e-007
3.756e-001	2.899e-007
3.754e-001	3.232e-007
3.753e-001	2.011e-007
3.752e-001	1.886e-007
3.751e-001	1.665e-007
3.751e-001	2.786e-007
3.750e-001	3.174e-007
3.749e-001	2.911e-007
3.746e-001	2.624e-007
3.745e-001	3.428e-007
3.744e-001	2.499e-007
3.744e-001	2.111e-007
3.743e-001	2.632e-007
3.743e-001	2.882e-007
3.742e-001	3.598e-007
3.741e-001	2.099e-007
3.740e-001	1.549e-007
3.739e-001	1.961e-007
3.737e-001	2.349e-007
3.736e-001	3.928e-007
3.735e-001	2.482e-007
3.734e-001	2.490e-007
3.734e-001	3.365e-007
3.733e-001	2.265e-007
3.730e-001	2.711e-007
3.729e-001	3.132e-007
3.728e-001	2.682e-007
3.728e-001	2.894e-007
3.727e-001	3.519e-007
3.726e-001	3.390e-007
3.726e-001	2.299e-007
3.726e-001	2.519e-007
3.725e-001	2.432e-007
3.723e-001	3.257e-007
3.722e-001	2.961e-007
3.720e-001	2.240e-007
3.720e-001	3.698e-007
3.719e-001	1.619e-007
3.718e-001	3.411e-007
3.718e-001	3.282e-007
3.716e-001	3.228e-007
3.714e-001	1.932e-007
3.712e-001	3.086e-007
3.711e-001	2.186e-007
3.710e-001	2.728e-007
3.710e-001	2.515e-007
3.708e-001	2.403e-007
3.708e-001	1.994e-007
3.706e-001	2.178e-007
3.705e-001	3.199e-007
3.704e-001	1.569e-007
3.704e-001	2.599e-007
3.702e-001	1.790e-007
3.702e-001	2.086e-007
3.701e-001	2.365e-007
3.699e-001	2.136e-007
3.698e-001	1.869e-007
3.697e-001	2.611e-007
3.696e-001	2.274e-007
3.695e-001	2.936e-007
3.694e-001	2.469e-007
3.694e-001	2.249e-007
3.693e-001	2.861e-007
3.692e-001	2.757e-007
3.691e-001	2.932e-007
3.689e-001	3.224e-007
3.689e-001	2.619e-007
3.687e-001	2.361e-007
3.686e-001	2.461e-007
3.686e-001	4.073e-007
3.685e-001	2.199e-007
3.684e-001	2.744e-007
3.683e-001	3.174e-007
3.681e-001	2.115e-007
3.680e-001	2.011e-007
3.680e-001	1.203e-007
3.678e-001	3.036e-007
3.678e-001	3.024e-007
3.677e-001	1.994e-007
3.676e-001	2.049e-007
3.675e-001	2.811e-007
3.673e-001	2.199e-007
3.672e-001	2.703e-007
3.671e-001	2.636e-007
3.670e-001	2.286e-007
3.670e-001	2.049e-007
3.669e-001	2.511e-007
3.668e-001	2.444e-007
3.666e-001	2.369e-007
3.665e-001	3.365e-007
3.664e-001	1.753e-007
3.663e-001	2.503e-007
3.663e-001	3.049e-007
3.662e-001	2.453e-007
3.661e-001	2.494e-007
3.660e-001	1.678e-007
3.659e-001	2.978e-007
3.657e-001	3.074e-007
3.656e-001	1.624e-007
3.655e-001	2.569e-007
3.655e-001	2.611e-007
3.654e-001	2.290e-007
3.653e-001	2.244e-007
3.652e-001	2.344e-007
3.650e-001	3.519e-007
3.649e-001	1.665e-007
3.648e-001	2.019e-007
3.647e-001	3.236e-007
3.647e-001	2.332e-007
3.646e-001	3.157e-007
3.645e-001	2.219e-007
3.644e-001	1.544e-007
3.643e-001	2.019e-007
3.642e-001	1.836e-007
3.641e-001	3.078e-007
3.640e-001	1.719e-007
3.639e-001	3.211e-007
3.638e-001	2.682e-007
3.638e-001	3.053e-007
3.636e-001	3.253e-007
3.635e-001	2.607e-007
3.633e-001	1.799e-007
3.632e-001	2.353e-007
3.632e-001	9.529e-008
3.630e-001	1.299e-007
3.630e-001	1.790e-007
3.629e-001	1.749e-007
3.628e-001	1.965e-007
3.627e-001	2.415e-007
3.625e-001	2.253e-007
3.624e-001	1.744e-007
3.624e-001	1.994e-007
3.623e-001	2.169e-007
3.622e-001	1.449e-007
3.622e-001	2.328e-007
3.621e-001	2.082e-007
3.619e-001	1.974e-007
3.617e-001	2.682e-007
3.616e-001	2.386e-007
3.616e-001	2.986e-007
3.615e-001	3.607e-007
3.614e-001	2.094e-007
3.614e-001	2.524e-007
3.612e-001	1.924e-007
3.612e-001	2.365e-007
3.610e-001	2.203e-007
3.608e-001	2.544e-007
3.608e-001	2.203e-007
3.606e-001	2.307e-007
3.606e-001	2.415e-007
3.606e-001	2.244e-007
3.605e-001	2.344e-007
3.603e-001	2.136e-007
3.601e-001	2.369e-007
3.600e-001	2.411e-007
3.600e-001	2.878e-007
3.599e-001	1.486e-007
3.598e-001	2.690e-007
3.598e-001	2.782e-007
3.597e-001	2.099e-007
3.595e-001	2.082e-007
3.593e-001	2.253e-007
3.592e-001	1.644e-007
3.592e-001	2.049e-007
3.591e-001	2.844e-007
3.590e-001	1.649e-007
3.589e-001	1.978e-007
3.589e-001	2.899e-007
3.587e-001	1.611e-007
3.585e-001	2.507e-007
3.585e-001	2.536e-007
3.584e-001	1.832e-007
3.583e-001	2.669e-007
3.583e-001	2.228e-007
3.582e-001	2.324e-007
3.581e-001	2.019e-007
3.581e-001	1.582e-007
3.578e-001	2.649e-007
3.577e-001	2.907e-007
3.576e-001	1.511e-007
3.575e-001	2.457e-007
3.574e-001	1.240e-007
3.574e-001	3.024e-007
3.573e-001	1.528e-007
3.571e-001	2.024e-007
3.569e-001	2.478e-007
3.568e-001	1.303e-007
3.568e-001	1.815e-007
3.567e-001	1.753e-007
3.566e-001	3.111e-007
3.566e-001	2.299e-007
3.565e-001	2.657e-007
3.564e-001	2.465e-007
3.563e-001	2.082e-007
3.561e-001	1.149e-007
3.560e-001	2.919e-007
3.559e-001	2.299e-007
3.558e-001	2.265e-007
3.558e-001	2.349e-007
3.557e-001	2.011e-007
3.555e-001	2.665e-007
3.553e-001	2.390e-007
3.553e-001	2.607e-007
3.552e-001	2.874e-007
3.551e-001	1.361e-007
3.551e-001	2.069e-007
3.550e-001	1.586e-007
3.549e-001	2.528e-007
3.548e-001	1.011e-007
3.547e-001	1.232e-007
3.545e-001	1.957e-007
3.544e-001	9.070e-008
3.543e-001	2.169e-007
3.542e-001	2.124e-007
3.542e-001	2.824e-007
3.542e-001	1.394e-007
3.539e-001	1.261e-007
3.537e-001	2.015e-007
3.536e-001	1.590e-007
3.536e-001	1.349e-007
3.536e-001	1.919e-007
3.535e-001	2.469e-007
3.534e-001	2.986e-007
3.533e-001	1.799e-007
3.532e-001	2.044e-007
3.531e-001	1.524e-007
3.528e-001	1.536e-007
3.528e-001	2.236e-007
3.528e-001	2.194e-007
3.527e-001	3.848e-007
3.526e-001	2.419e-007
3.526e-001	1.832e-007
3.523e-001	1.228e-007
3.521e-001	1.936e-007
3.520e-001	2.440e-007
3.520e-001	2.124e-007
3.519e-001	2.469e-007
3.519e-001	2.128e-007
3.518e-001	2.765e-007
3.516e-001	1.890e-007
3.516e-001	1.719e-007
3.514e-001	1.669e-007
3.513e-001	2.549e-007
3.512e-001	2.140e-007
3.512e-001	1.607e-007
3.511e-001	1.528e-007
3.510e-001	2.344e-007
3.509e-001	2.190e-007
3.507e-001	7.529e-008
3.505e-001	1.153e-007
3.504e-001	1.540e-007
3.504e-001	1.036e-007
3.503e-001	2.040e-007
3.502e-001	2.569e-007
3.501e-001	1.344e-007
3.500e-001	2.115e-007
3.499e-001	2.886e-007
3.498e-001	1.215e-007
3.497e-001	1.786e-007
3.496e-001	2.328e-007
3.496e-001	1.761e-007
3.495e-001	2.265e-007
3.495e-001	2.449e-007
3.493e-001	2.136e-007
3.491e-001	1.674e-007
3.489e-001	2.224e-007
3.488e-001	1.461e-007
3.488e-001	2.115e-007
3.488e-001	2.261e-007
3.487e-001	1.332e-007
3.487e-001	2.011e-007
3.485e-001	1.103e-007
3.484e-001	1.890e-007
3.483e-001	1.261e-007
3.482e-001	1.632e-007
3.480e-001	1.490e-007
3.479e-001	1.032e-007
3.479e-001	1.328e-007
3.478e-001	1.969e-007
3.478e-001	1.715e-007
3.474e-001	1.619e-007
3.473e-001	2.740e-007
3.472e-001	2.332e-007
3.472e-001	1.840e-007
3.472e-001	1.819e-007
3.471e-001	1.594e-007
3.470e-001	2.607e-007
3.470e-001	1.974e-007
3.470e-001	1.057e-007
3.467e-001	2.557e-007
3.466e-001	5.946e-008
3.465e-001	2.724e-007
3.464e-001	1.682e-007
3.463e-001	1.457e-007
3.462e-001	1.869e-007
3.461e-001	1.244e-007
3.460e-001	1.840e-007
3.458e-001	1.719e-007
3.456e-001	1.890e-007
3.455e-001	1.611e-007
3.455e-001	1.165e-007
3.453e-001	1.736e-007
3.453e-001	9.279e-008
3.452e-001	2.357e-007
3.451e-001	1.899e-007
3.450e-001	2.607e-007
3.448e-001	1.499e-007
3.448e-001	2.361e-007
3.447e-001	1.778e-007
3.446e-001	2.149e-007
3.445e-001	2.386e-007
3.444e-001	1.557e-007
3.443e-001	2.532e-007
3.441e-001	1.161e-007
3.440e-001	2.303e-007
3.440e-001	1.874e-007
3.439e-001	1.853e-007
3.438e-001	1.611e-007
3.437e-001	1.328e-007
3.436e-001	1.515e-007
3.435e-001	1.378e-007
3.434e-001	1.182e-007
3.432e-001	2.536e-007
3.432e-001	1.499e-007
3.431e-001	2.086e-007
3.430e-001	2.236e-007
3.429e-001	1.949e-007
3.428e-001	1.095e-007
3.427e-001	2.815e-007
3.425e-001	1.532e-007
3.424e-001	1.586e-007
3.423e-001	1.811e-007
3.422e-001	1.265e-007
3.422e-001	1.549e-007
3.421e-001	1.057e-007
3.420e-001	1.211e-007
3.419e-001	9.487e-008
3.418e-001	1.411e-007
3.416e-001	1.524e-007
3.416e-001	2.011e-007
3.415e-001	2.224e-007
3.414e-001	1.932e-007
3.413e-001	1.219e-007
3.412e-001	2.228e-007
3.410e-001	1.194e-007
3.409e-001	1.449e-007
3.408e-001	1.836e-007
3.407e-001	1.757e-007
3.407e-001	1.844e-007
3.406e-001	6.529e-008
3.405e-001	1.599e-007
3.404e-001	1.849e-007
3.403e-001	1.786e-007
3.402e-001	1.803e-007
3.401e-001	1.440e-007
3.400e-001	1.290e-007
3.399e-001	2.136e-007
3.398e-001	7.570e-008
3.397e-001	1.986e-007
3.396e-001	1.424e-007
3.394e-001	1.065e-007
3.394e-001	2.490e-007
3.392e-001	9.445e-008
3.391e-001	1.390e-007
3.391e-001	1.419e-007
3.390e-001	3.529e-008
3.390e-001	2.215e-007
3.388e-001	1.528e-007
3.387e-001	9.445e-008
3.386e-001	2.157e-007
3.384e-001	2.128e-007
3.384e-001	1.365e-007
3.383e-001	1.749e-007
3.382e-001	8.987e-008
3.382e-001	2.053e-007
3.380e-001	9.570e-008
3.380e-001	1.444e-007
3.377e-001	1.915e-007
3.376e-001	1.486e-007
3.376e-001	1.057e-007
3.375e-001	1.840e-007
3.374e-001	7.529e-008
3.373e-001	5.654e-008
3.372e-001	1.632e-007
3.371e-001	1.824e-007
3.370e-001	2.019e-007
3.369e-001	1.095e-007
3.368e-001	1.669e-007
3.367e-001	1.861e-007
3.366e-001	1.778e-007
3.366e-001	1.249e-007
3.365e-001	2.032e-007
3.364e-001	2.007e-007
3.361e-001	7.529e-008
3.360e-001	1.363e-008
3.360e-001	1.224e-007
3.359e-001	8.154e-008
3.358e-001	7.445e-008
3.358e-001	1.665e-007
3.356e-001	1.640e-007
3.355e-001	1.524e-007
3.354e-001	1.669e-007
3.352e-001	1.065e-007
3.352e-001	2.040e-007
3.351e-001	1.011e-007
3.350e-001	1.715e-007
3.350e-001	1.061e-007
3.349e-001	1.549e-007
3.348e-001	1.536e-007
3.346e-001	1.728e-007
3.344e-001	8.862e-008
3.344e-001	3.237e-008
3.342e-001	9.695e-008
3.342e-001	2.111e-007
3.342e-001	2.194e-007
3.341e-001	1.049e-007
3.339e-001	1.690e-007
3.338e-001	1.911e-007
3.336e-001	5.862e-008
3.336e-001	2.086e-007
3.335e-001	2.432e-007
3.334e-001	1.124e-007
3.334e-001	1.328e-007
3.333e-001	1.196e-008
3.331e-001	1.899e-007
3.329e-001	8.237e-008
3.328e-001	1.228e-007
3.328e-001	9.570e-008
3.327e-001	2.036e-007
3.326e-001	1.678e-007
3.326e-001	1.419e-007
3.325e-001	1.086e-007
3.324e-001	1.582e-007
3.323e-001	8.237e-008
3.322e-001	1.207e-007
3.320e-001	9.570e-008
3.319e-001	9.487e-008
3.318e-001	1.757e-007
3.318e-001	1.465e-007
3.318e-001	2.186e-007
3.316e-001	3.196e-008
3.314e-001	4.362e-008
3.312e-001	1.624e-007
3.312e-001	1.453e-007
3.311e-001	2.386e-007
3.311e-001	6.737e-008
3.310e-001	4.821e-008
3.309e-001	1.419e-007
3.308e-001	4.612e-008
3.307e-001	1.024e-007
3.305e-001	1.644e-007
3.304e-001	1.249e-007
3.304e-001	9.987e-008
3.303e-001	9.820e-008
3.302e-001	8.529e-008
3.302e-001	7.487e-008
3.299e-001	1.336e-007
3.297e-001	8.404e-008
3.296e-001	4.946e-008
3.296e-001	8.279e-008
3.295e-001	1.444e-007
3.295e-001	3.019e-007
3.294e-001	1.340e-007
3.293e-001	1.624e-007
3.292e-001	1.711e-007
3.291e-001	3.446e-008
3.289e-001	9.820e-008
3.288e-001	1.394e-007
3.287e-001	1.499e-007
3.286e-001	2.311e-007
3.286e-001	1.619e-007
3.286e-001	2.211e-007
3.284e-001	9.237e-008
3.282e-001	1.890e-007
3.280e-001	1.482e-007
3.280e-001	6.029e-008
3.279e-001	1.690e-007
3.279e-001	8.029e-008
3.278e-001	2.615e-007
3.277e-001	9.154e-008
3.276e-001	7.320e-008
3.275e-001	1.286e-007
3.273e-001	1.799e-007
3.272e-001	1.369e-007
3.271e-001	1.436e-007
3.271e-001	7.779e-008
3.270e-001	1.803e-007
3.269e-001	1.319e-007
3.267e-001	1.444e-007
3.265e-001	2.503e-007
3.264e-001	8.070e-008
3.264e-001	3.696e-008
3.264e-001	1.424e-007
3.263e-001	7.320e-008
3.262e-001	9.237e-008
3.261e-001	4.779e-008
3.260e-001	6.570e-008
3.258e-001	1.165e-007
3.257e-001	1.215e-007
3.256e-001	4.821e-008
3.255e-001	7.445e-008
3.255e-001	5.737e-008
3.253e-001	9.487e-008
3.252e-001	2.194e-007
3.251e-001	9.320e-008
3.249e-001	8.654e-008
3.248e-001	9.112e-008
3.248e-001	9.070e-008
3.247e-001	1.571e-008
3.247e-001	2.049e-007
3.246e-001	1.904e-008
3.244e-001	1.953e-007
3.243e-001	4.821e-008
3.243e-001	1.690e-007
3.241e-001	8.112e-008
3.240e-001	2.036e-007
3.240e-001	9.820e-008
3.239e-001	1.503e-007
3.238e-001	1.469e-007
3.237e-001	1.878e-007
3.235e-001	8.445e-008
3.233e-001	1.170e-007
3.232e-001	8.862e-008
3.232e-001	9.612e-008
3.232e-001	4.362e-008
3.231e-001	2.112e-008
3.230e-001	6.987e-008
3.230e-001	1.994e-007
3.229e-001	1.124e-007
3.227e-001	2.529e-008
3.225e-001	1.461e-007
3.224e-001	9.070e-008
3.223e-001	1.703e-007
3.223e-001	1.821e-008
3.222e-001	1.349e-007
3.221e-001	1.070e-007
3.219e-001	3.487e-008
3.217e-001	7.487e-008
3.216e-001	2.862e-008
3.216e-001	1.357e-007
3.216e-001	-1.373e-009
3.214e-001	4.154e-008
3.214e-001	1.782e-007
3.214e-001	1.386e-007
3.214e-001	2.403e-007
3.211e-001	9.945e-008
3.209e-001	1.532e-007
3.208e-001	1.599e-007
3.208e-001	2.946e-008
3.207e-001	5.612e-008
3.206e-001	4.987e-008
3.206e-001	1.074e-007
3.205e-001	1.494e-007
3.203e-001	1.082e-007
3.200e-001	1.524e-007
3.200e-001	1.261e-007
3.199e-001	9.362e-008
3.198e-001	3.404e-008
3.197e-001	1.344e-007
3.196e-001	1.061e-007
3.195e-001	1.336e-007
3.194e-001	9.445e-008
3.193e-001	8.112e-008
3.192e-001	6.529e-008
3.191e-001	1.786e-007
3.190e-001	-5.956e-009
3.189e-001	1.011e-007
3.188e-001	5.071e-008
3.187e-001	1.065e-007
3.185e-001	7.487e-008
3.184e-001	1.790e-007
3.184e-001	1.369e-007
3.183e-001	7.695e-008
3.182e-001	2.196e-008
3.181e-001	4.612e-008
3.180e-001	5.779e-008
3.179e-001	1.344e-007
3.177e-001	1.279e-008
3.177e-001	6.029e-008
3.176e-001	1.090e-007
3.175e-001	1.607e-007
3.174e-001	1.844e-007
3.173e-001	1.624e-007
3.172e-001	8.820e-008
3.171e-001	8.820e-008
3.169e-001	1.565e-007
3.168e-001	1.582e-007
3.168e-001	9.987e-008
3.167e-001	7.612e-008
3.166e-001	2.161e-007
3.165e-001	2.404e-008
3.164e-001	9.862e-008
3.163e-001	1.657e-007
3.161e-001	9.570e-008
3.160e-001	8.029e-008
3.160e-001	1.103e-007
3.159e-001	9.279e-008
3.158e-001	7.029e-008
3.158e-001	3.446e-008
3.157e-001	1.774e-007
3.155e-001	9.154e-008
3.153e-001	3.821e-008
3.152e-001	6.195e-008
3.151e-001	9.737e-008
3.151e-001	1.049e-007
3.150e-001	7.404e-008
3.149e-001	9.779e-008
3.148e-001	1.120e-007
3.147e-001	3.696e-008
3.146e-001	9.195e-008
3.144e-001	8.626e-009
3.144e-001	-4.262e-008
3.143e-001	4.404e-008
3.142e-001	1.528e-007
3.142e-001	1.507e-007
3.141e-001	1.303e-007
3.139e-001	7.070e-008
3.137e-001	2.862e-008
3.136e-001	1.404e-008
3.136e-001	6.945e-008
3.135e-001	1.404e-008
3.134e-001	3.946e-008
3.134e-001	6.487e-008
3.132e-001	3.862e-008
3.131e-001	7.070e-008
3.130e-001	4.821e-008
3.129e-001	1.020e-007
3.128e-001	7.070e-008
3.127e-001	7.362e-008
3.126e-001	7.029e-008
3.126e-001	5.071e-008
3.125e-001	1.113e-008
3.123e-001	-2.762e-008
3.122e-001	7.279e-008
3.120e-001	1.511e-007
3.119e-001	4.071e-008
3.119e-001	8.195e-008
3.118e-001	1.090e-007
3.117e-001	7.862e-008
3.116e-001	1.911e-007
3.116e-001	1.269e-007
3.114e-001	1.594e-007
3.112e-001	5.821e-008
3.112e-001	2.612e-008
3.111e-001	-9.567e-010
3.110e-001	8.529e-008
3.110e-001	3.279e-008
3.109e-001	1.603e-007
3.107e-001	6.737e-008
3.106e-001	1.003e-007
3.104e-001	8.445e-008
3.104e-001	6.320e-008
3.103e-001	4.196e-008
3.102e-001	1.946e-008
3.101e-001	8.320e-008
3.101e-001	8.945e-008
3.099e-001	3.071e-008
3.098e-001	1.432e-007
3.097e-001	8.820e-008
3.095e-001	7.487e-008
3.095e-001	4.696e-008
3.094e-001	3.112e-008
3.094e-001	9.737e-008
3.093e-001	1.140e-007
3.091e-001	1.253e-007
3.089e-001	3.279e-008
3.088e-001	5.237e-008
3.088e-001	-4.554e-008
3.087e-001	9.820e-008
3.086e-001	1.036e-007
3.086e-001	7.487e-008
3.085e-001	9.112e-008
3.084e-001	9.987e-008
3.082e-001	3.404e-008
3.080e-001	2.779e-008
3.080e-001	1.779e-008
3.079e-001	6.612e-008
3.079e-001	9.404e-008
3.078e-001	1.682e-007
3.077e-001	7.112e-008
3.075e-001	1.378e-007
3.074e-001	9.362e-008
3.072e-001	1.257e-007
3.072e-001	7.737e-008
3.071e-001	9.195e-008
3.071e-001	7.154e-008
3.070e-001	6.529e-008
3.069e-001	4.571e-008
3.068e-001	1.303e-007
3.066e-001	1.128e-007
3.065e-001	4.196e-008
3.064e-001	7.404e-008
3.063e-001	6.945e-008
3.062e-001	6.945e-008
3.062e-001	-4.595e-008
3.061e-001	5.612e-008
3.060e-001	6.279e-008
3.057e-001	1.219e-007
3.056e-001	9.695e-008
3.056e-001	2.362e-008
3.055e-001	1.032e-007
3.054e-001	9.279e-008
3.054e-001	7.099e-010
3.053e-001	1.020e-007
3.052e-001	6.487e-008
3.051e-001	1.040e-007
3.049e-001	5.862e-008
3.048e-001	2.487e-008
3.048e-001	3.529e-008
3.046e-001	4.821e-008
3.046e-001	2.946e-008
3.045e-001	6.862e-008
3.044e-001	-5.123e-009
3.041e-001	-1.234e-010
3.041e-001	1.865e-007
3.040e-001	-2.804e-008
3.039e-001	-3.054e-008
3.039e-001	6.529e-008
3.038e-001	2.446e-008
3.037e-001	1.674e-007
3.036e-001	6.154e-008
3.034e-001	2.654e-008
3.033e-001	1.540e-007
3.032e-001	4.696e-008
3.031e-001	2.737e-008
3.031e-001	6.779e-008
3.030e-001	1.186e-007
3.030e-001	6.570e-008
3.028e-001	5.071e-008
3.025e-001	2.529e-008
3.025e-001	8.987e-008
3.024e-001	6.362e-008
3.024e-001	3.487e-008
3.023e-001	8.195e-008
3.022e-001	1.332e-007
3.021e-001	8.237e-008
3.020e-001	4.904e-008
3.020e-001	3.862e-008
3.017e-001	7.362e-008
3.016e-001	6.279e-008
3.016e-001	-5.470e-008
3.014e-001	1.654e-008
3.014e-001	8.362e-008
3.013e-001	4.362e-008
3.011e-001	-9.289e-009
3.009e-001	1.028e-007
3.008e-001	5.862e-008
3.008e-001	6.362e-008
3.008e-001	1.045e-007
