XY
	CURVE (1mkcl-nitrogen-rde-400-50mvpers.DTA)
2.065e-001	-4.308e-006
2.064e-001	-4.047e-006
2.063e-001	-4.157e-006
2.062e-001	-4.385e-006
2.061e-001	-4.447e-006
2.060e-001	-4.089e-006
2.059e-001	-4.157e-006
2.058e-001	-3.959e-006
2.057e-001	-4.143e-006
2.056e-001	-4.418e-006
2.055e-001	-3.952e-006
2.054e-001	-4.211e-006
2.053e-001	-4.137e-006
2.052e-001	-4.282e-006
2.051e-001	-3.916e-006
2.050e-001	-4.246e-006
2.049e-001	-4.219e-006
2.048e-001	-3.945e-006
2.047e-001	-3.989e-006
2.046e-001	-4.078e-006
2.045e-001	-4.571e-006
2.044e-001	-3.583e-006
2.043e-001	-4.130e-006
2.042e-001	-3.662e-006
2.041e-001	-4.384e-006
2.040e-001	-3.791e-006
2.039e-001	-4.495e-006
2.038e-001	-4.184e-006
2.037e-001	-4.141e-006
2.036e-001	-4.236e-006
2.035e-001	-4.104e-006
2.034e-001	-3.994e-006
2.033e-001	-4.407e-006
2.032e-001	-3.857e-006
2.031e-001	-4.190e-006
2.030e-001	-4.182e-006
2.029e-001	-4.459e-006
2.028e-001	-3.990e-006
2.027e-001	-3.977e-006
2.026e-001	-4.289e-006
2.025e-001	-3.967e-006
2.024e-001	-4.104e-006
2.023e-001	-4.347e-006
2.022e-001	-4.097e-006
2.021e-001	-3.719e-006
2.020e-001	-3.999e-006
2.019e-001	-4.293e-006
2.018e-001	-4.227e-006
2.017e-001	-4.141e-006
2.016e-001	-4.001e-006
2.015e-001	-4.261e-006
2.014e-001	-3.967e-006
2.013e-001	-4.210e-006
2.012e-001	-3.951e-006
2.011e-001	-3.801e-006
2.010e-001	-4.061e-006
2.009e-001	-4.587e-006
2.008e-001	-4.052e-006
2.007e-001	-3.831e-006
2.006e-001	-4.479e-006
2.005e-001	-4.401e-006
2.004e-001	-3.977e-006
2.003e-001	-4.526e-006
2.002e-001	-4.292e-006
2.001e-001	-4.336e-006
2.000e-001	-4.341e-006
1.999e-001	-3.959e-006
1.998e-001	-3.952e-006
1.997e-001	-3.992e-006
1.996e-001	-3.994e-006
1.995e-001	-4.106e-006
1.994e-001	-4.317e-006
1.993e-001	-4.079e-006
1.992e-001	-4.292e-006
1.991e-001	-4.161e-006
1.990e-001	-4.153e-006
1.989e-001	-4.311e-006
1.988e-001	-4.327e-006
1.987e-001	-4.569e-006
1.986e-001	-4.027e-006
1.985e-001	-4.598e-006
1.984e-001	-4.546e-006
1.983e-001	-4.286e-006
1.982e-001	-4.444e-006
1.981e-001	-4.096e-006
1.980e-001	-4.333e-006
1.979e-001	-4.223e-006
1.978e-001	-4.208e-006
1.977e-001	-4.450e-006
1.976e-001	-4.078e-006
1.975e-001	-4.079e-006
1.974e-001	-4.457e-006
1.973e-001	-4.188e-006
1.972e-001	-4.434e-006
1.971e-001	-4.204e-006
1.970e-001	-4.350e-006
1.969e-001	-4.497e-006
1.968e-001	-4.038e-006
1.967e-001	-4.200e-006
1.966e-001	-3.851e-006
1.965e-001	-4.119e-006
1.964e-001	-4.037e-006
1.963e-001	-4.054e-006
1.962e-001	-4.009e-006
1.961e-001	-4.114e-006
1.960e-001	-3.755e-006
1.959e-001	-4.281e-006
1.958e-001	-4.183e-006
1.957e-001	-4.208e-006
1.956e-001	-4.510e-006
1.955e-001	-4.336e-006
1.954e-001	-4.396e-006
1.953e-001	-4.222e-006
1.952e-001	-4.251e-006
1.951e-001	-4.501e-006
1.950e-001	-4.313e-006
1.949e-001	-4.262e-006
1.948e-001	-4.349e-006
1.947e-001	-4.247e-006
1.946e-001	-4.350e-006
1.945e-001	-4.263e-006
1.944e-001	-4.281e-006
1.943e-001	-4.211e-006
1.942e-001	-3.764e-006
1.941e-001	-4.128e-006
1.940e-001	-4.339e-006
1.939e-001	-4.318e-006
1.938e-001	-4.154e-006
1.937e-001	-4.309e-006
1.936e-001	-3.957e-006
1.935e-001	-4.206e-006
1.934e-001	-4.299e-006
1.933e-001	-4.240e-006
1.932e-001	-3.876e-006
1.931e-001	-4.454e-006
1.930e-001	-4.334e-006
1.929e-001	-4.587e-006
1.928e-001	-4.099e-006
1.927e-001	-3.669e-006
1.926e-001	-4.303e-006
1.925e-001	-4.041e-006
1.924e-001	-4.197e-006
1.923e-001	-4.304e-006
1.922e-001	-4.114e-006
1.921e-001	-3.943e-006
1.920e-001	-4.662e-006
1.919e-001	-4.341e-006
1.918e-001	-3.988e-006
1.917e-001	-4.236e-006
1.916e-001	-4.189e-006
1.915e-001	-4.438e-006
1.914e-001	-4.520e-006
1.913e-001	-4.561e-006
1.912e-001	-4.381e-006
1.911e-001	-3.967e-006
1.910e-001	-4.124e-006
1.909e-001	-3.886e-006
1.908e-001	-4.119e-006
1.907e-001	-4.122e-006
1.906e-001	-4.760e-006
1.905e-001	-4.431e-006
1.904e-001	-4.400e-006
1.903e-001	-4.419e-006
1.902e-001	-4.338e-006
1.901e-001	-4.651e-006
1.900e-001	-4.313e-006
1.899e-001	-4.438e-006
1.898e-001	-4.369e-006
1.897e-001	-4.267e-006
1.896e-001	-4.245e-006
1.895e-001	-3.950e-006
1.894e-001	-4.424e-006
1.893e-001	-4.174e-006
1.892e-001	-4.136e-006
1.891e-001	-4.265e-006
1.890e-001	-4.149e-006
1.889e-001	-4.289e-006
1.888e-001	-4.281e-006
1.887e-001	-4.347e-006
1.886e-001	-4.580e-006
1.885e-001	-4.024e-006
1.884e-001	-4.416e-006
1.883e-001	-4.384e-006
1.882e-001	-4.182e-006
1.881e-001	-4.445e-006
1.880e-001	-4.342e-006
1.879e-001	-4.268e-006
1.878e-001	-4.202e-006
1.877e-001	-3.964e-006
1.876e-001	-3.706e-006
1.875e-001	-4.389e-006
1.874e-001	-4.540e-006
1.873e-001	-4.145e-006
1.872e-001	-4.019e-006
1.871e-001	-4.079e-006
1.870e-001	-3.901e-006
1.869e-001	-4.236e-006
1.868e-001	-4.157e-006
1.867e-001	-4.415e-006
1.866e-001	-4.274e-006
1.865e-001	-4.432e-006
1.864e-001	-4.082e-006
1.863e-001	-4.142e-006
1.862e-001	-4.067e-006
1.861e-001	-4.266e-006
1.860e-001	-4.444e-006
1.859e-001	-4.493e-006
1.858e-001	-4.270e-006
1.857e-001	-4.328e-006
1.856e-001	-4.265e-006
1.855e-001	-4.074e-006
1.854e-001	-3.937e-006
1.853e-001	-4.243e-006
1.853e-001	-4.469e-006
1.851e-001	-4.239e-006
1.850e-001	-3.994e-006
1.849e-001	-4.092e-006
1.848e-001	-4.748e-006
1.847e-001	-4.330e-006
1.846e-001	-4.109e-006
1.845e-001	-4.441e-006
1.844e-001	-3.949e-006
1.843e-001	-4.097e-006
1.842e-001	-4.074e-006
1.841e-001	-4.376e-006
1.840e-001	-4.426e-006
1.839e-001	-4.458e-006
1.838e-001	-4.424e-006
1.837e-001	-4.286e-006
1.836e-001	-4.510e-006
1.835e-001	-4.413e-006
1.834e-001	-4.131e-006
1.833e-001	-4.159e-006
1.832e-001	-4.287e-006
1.831e-001	-4.373e-006
1.830e-001	-4.168e-006
1.829e-001	-4.363e-006
1.828e-001	-4.286e-006
1.827e-001	-4.598e-006
1.826e-001	-4.281e-006
1.825e-001	-4.154e-006
1.824e-001	-4.281e-006
1.823e-001	-4.496e-006
1.822e-001	-4.385e-006
1.821e-001	-4.223e-006
1.820e-001	-4.106e-006
1.819e-001	-4.061e-006
1.818e-001	-4.502e-006
1.817e-001	-4.001e-006
1.816e-001	-4.456e-006
1.815e-001	-4.444e-006
1.814e-001	-4.384e-006
1.813e-001	-4.555e-006
1.812e-001	-4.718e-006
1.811e-001	-4.257e-006
1.810e-001	-4.408e-006
1.809e-001	-4.240e-006
1.808e-001	-4.318e-006
1.807e-001	-4.467e-006
1.806e-001	-4.480e-006
1.805e-001	-4.100e-006
1.804e-001	-4.360e-006
1.803e-001	-4.188e-006
1.802e-001	-4.354e-006
1.801e-001	-4.417e-006
1.800e-001	-4.699e-006
1.799e-001	-4.370e-006
1.798e-001	-4.300e-006
1.797e-001	-4.225e-006
1.796e-001	-4.285e-006
1.795e-001	-4.023e-006
1.794e-001	-4.259e-006
1.793e-001	-4.202e-006
1.792e-001	-4.382e-006
1.791e-001	-4.520e-006
1.790e-001	-4.007e-006
1.789e-001	-4.430e-006
1.788e-001	-4.240e-006
1.787e-001	-4.136e-006
1.786e-001	-4.641e-006
1.785e-001	-4.602e-006
1.784e-001	-3.926e-006
1.783e-001	-4.597e-006
1.782e-001	-4.372e-006
1.781e-001	-4.989e-006
1.780e-001	-4.871e-006
1.779e-001	-4.544e-006
1.778e-001	-4.438e-006
1.777e-001	-4.316e-006
1.776e-001	-4.439e-006
1.775e-001	-4.596e-006
1.774e-001	-4.703e-006
1.773e-001	-4.089e-006
1.772e-001	-4.301e-006
1.771e-001	-4.165e-006
1.770e-001	-4.206e-006
1.769e-001	-4.026e-006
1.768e-001	-4.481e-006
1.767e-001	-4.119e-006
1.766e-001	-4.114e-006
1.765e-001	-4.349e-006
1.764e-001	-4.263e-006
1.763e-001	-4.168e-006
1.762e-001	-4.541e-006
1.761e-001	-4.426e-006
1.760e-001	-4.089e-006
1.760e-001	-4.456e-006
1.758e-001	-4.045e-006
1.757e-001	-4.149e-006
1.757e-001	-4.519e-006
1.755e-001	-4.765e-006
1.754e-001	-4.311e-006
1.753e-001	-4.144e-006
1.752e-001	-4.489e-006
1.751e-001	-4.504e-006
1.750e-001	-4.692e-006
1.749e-001	-4.179e-006
1.748e-001	-4.557e-006
1.747e-001	-4.458e-006
1.746e-001	-4.620e-006
1.745e-001	-4.252e-006
1.744e-001	-4.457e-006
1.743e-001	-4.307e-006
1.742e-001	-4.543e-006
1.741e-001	-4.346e-006
1.740e-001	-4.426e-006
1.739e-001	-4.176e-006
1.738e-001	-4.586e-006
1.737e-001	-4.322e-006
1.736e-001	-4.216e-006
1.735e-001	-4.382e-006
1.734e-001	-4.118e-006
1.733e-001	-4.574e-006
1.732e-001	-4.424e-006
1.731e-001	-4.144e-006
1.730e-001	-4.189e-006
1.730e-001	-3.796e-006
1.728e-001	-4.227e-006
1.727e-001	-4.246e-006
1.726e-001	-4.411e-006
1.725e-001	-4.484e-006
1.724e-001	-4.250e-006
1.723e-001	-4.431e-006
1.722e-001	-4.270e-006
1.721e-001	-4.570e-006
1.720e-001	-4.456e-006
1.719e-001	-4.542e-006
1.718e-001	-4.421e-006
1.717e-001	-4.558e-006
1.716e-001	-4.412e-006
1.715e-001	-4.200e-006
1.714e-001	-4.272e-006
1.713e-001	-4.427e-006
1.712e-001	-4.311e-006
1.711e-001	-4.474e-006
1.710e-001	-4.414e-006
1.709e-001	-4.452e-006
1.708e-001	-4.137e-006
1.707e-001	-4.389e-006
1.706e-001	-4.427e-006
1.705e-001	-4.476e-006
1.704e-001	-4.411e-006
1.703e-001	-4.611e-006
1.702e-001	-4.549e-006
1.701e-001	-4.311e-006
1.700e-001	-4.745e-006
1.699e-001	-4.806e-006
1.698e-001	-3.946e-006
1.697e-001	-4.594e-006
1.696e-001	-4.509e-006
1.695e-001	-4.604e-006
1.694e-001	-4.488e-006
1.693e-001	-4.743e-006
1.692e-001	-4.265e-006
1.691e-001	-4.364e-006
1.690e-001	-4.558e-006
1.689e-001	-4.519e-006
1.688e-001	-4.278e-006
1.687e-001	-4.637e-006
1.686e-001	-4.767e-006
1.685e-001	-4.579e-006
1.684e-001	-4.298e-006
1.683e-001	-4.292e-006
1.682e-001	-4.538e-006
1.681e-001	-4.381e-006
1.680e-001	-4.506e-006
1.679e-001	-4.259e-006
1.678e-001	-4.384e-006
1.677e-001	-4.154e-006
1.676e-001	-4.596e-006
1.675e-001	-4.210e-006
1.674e-001	-4.571e-006
1.673e-001	-4.255e-006
1.672e-001	-4.211e-006
1.671e-001	-4.224e-006
1.671e-001	-4.080e-006
1.670e-001	-4.241e-006
1.668e-001	-4.459e-006
1.667e-001	-4.436e-006
1.666e-001	-4.541e-006
1.665e-001	-4.419e-006
1.664e-001	-4.623e-006
1.663e-001	-4.136e-006
1.662e-001	-4.681e-006
1.662e-001	-4.235e-006
1.660e-001	-4.438e-006
1.659e-001	-4.335e-006
1.658e-001	-4.788e-006
1.657e-001	-4.282e-006
1.656e-001	-4.456e-006
1.655e-001	-4.614e-006
1.654e-001	-4.462e-006
1.653e-001	-4.582e-006
1.652e-001	-4.287e-006
1.651e-001	-4.724e-006
1.650e-001	-4.379e-006
1.649e-001	-4.028e-006
1.648e-001	-4.360e-006
1.647e-001	-4.055e-006
1.647e-001	-4.298e-006
1.645e-001	-4.421e-006
1.644e-001	-4.227e-006
1.643e-001	-4.647e-006
1.642e-001	-4.296e-006
1.641e-001	-4.360e-006
1.640e-001	-4.301e-006
1.639e-001	-4.665e-006
1.638e-001	-4.237e-006
1.637e-001	-4.487e-006
1.636e-001	-4.466e-006
1.635e-001	-4.539e-006
1.634e-001	-4.654e-006
1.633e-001	-4.642e-006
1.632e-001	-4.325e-006
1.631e-001	-4.436e-006
1.630e-001	-4.262e-006
1.630e-001	-4.500e-006
1.628e-001	-4.662e-006
1.627e-001	-4.942e-006
1.626e-001	-4.627e-006
1.625e-001	-4.897e-006
1.625e-001	-4.222e-006
1.623e-001	-4.262e-006
1.622e-001	-4.024e-006
1.621e-001	-4.631e-006
1.620e-001	-4.402e-006
1.619e-001	-4.435e-006
1.618e-001	-4.405e-006
1.617e-001	-4.248e-006
1.616e-001	-4.003e-006
1.615e-001	-4.365e-006
1.614e-001	-4.512e-006
1.613e-001	-4.459e-006
1.612e-001	-4.583e-006
1.611e-001	-4.179e-006
1.610e-001	-4.565e-006
1.609e-001	-4.656e-006
1.608e-001	-4.600e-006
1.607e-001	-4.495e-006
1.606e-001	-4.788e-006
1.605e-001	-4.951e-006
1.604e-001	-4.226e-006
1.603e-001	-4.109e-006
1.602e-001	-5.074e-006
1.601e-001	-4.723e-006
1.600e-001	-4.817e-006
1.599e-001	-4.528e-006
1.598e-001	-4.353e-006
1.597e-001	-4.475e-006
1.596e-001	-4.393e-006
1.595e-001	-4.310e-006
1.594e-001	-4.578e-006
1.593e-001	-4.513e-006
1.592e-001	-4.354e-006
1.591e-001	-4.178e-006
1.590e-001	-4.510e-006
1.589e-001	-4.670e-006
1.588e-001	-4.596e-006
1.587e-001	-4.505e-006
1.586e-001	-4.440e-006
1.585e-001	-4.404e-006
1.584e-001	-4.426e-006
1.583e-001	-4.479e-006
1.582e-001	-4.606e-006
1.581e-001	-4.336e-006
1.580e-001	-4.363e-006
1.579e-001	-4.549e-006
1.578e-001	-5.051e-006
1.577e-001	-4.220e-006
1.576e-001	-4.319e-006
1.576e-001	-4.456e-006
1.575e-001	-4.217e-006
1.573e-001	-4.553e-006
1.573e-001	-4.923e-006
1.571e-001	-4.861e-006
1.570e-001	-4.726e-006
1.569e-001	-4.600e-006
1.568e-001	-4.461e-006
1.567e-001	-4.730e-006
1.566e-001	-4.637e-006
1.565e-001	-4.381e-006
1.564e-001	-4.775e-006
1.563e-001	-4.397e-006
1.562e-001	-4.586e-006
1.561e-001	-4.334e-006
1.560e-001	-4.512e-006
1.559e-001	-4.613e-006
1.558e-001	-4.561e-006
1.557e-001	-4.645e-006
1.556e-001	-3.919e-006
1.555e-001	-4.530e-006
1.554e-001	-4.562e-006
1.553e-001	-4.534e-006
1.552e-001	-4.823e-006
1.551e-001	-4.384e-006
1.550e-001	-4.391e-006
1.549e-001	-4.742e-006
1.548e-001	-3.966e-006
1.547e-001	-4.931e-006
1.546e-001	-4.305e-006
1.545e-001	-4.510e-006
1.544e-001	-4.465e-006
1.543e-001	-4.341e-006
1.542e-001	-4.586e-006
1.541e-001	-4.274e-006
1.540e-001	-5.021e-006
1.539e-001	-4.559e-006
1.539e-001	-4.171e-006
1.537e-001	-4.632e-006
1.536e-001	-4.396e-006
1.535e-001	-4.651e-006
1.534e-001	-4.468e-006
1.533e-001	-4.318e-006
1.532e-001	-4.759e-006
1.531e-001	-4.050e-006
1.530e-001	-4.406e-006
1.529e-001	-4.370e-006
1.528e-001	-4.521e-006
1.527e-001	-4.439e-006
1.527e-001	-4.242e-006
1.525e-001	-4.211e-006
1.525e-001	-4.409e-006
1.523e-001	-4.645e-006
1.522e-001	-4.456e-006
1.521e-001	-4.500e-006
1.520e-001	-4.512e-006
1.520e-001	-4.245e-006
1.518e-001	-4.336e-006
1.517e-001	-4.656e-006
1.516e-001	-4.546e-006
1.516e-001	-4.302e-006
1.514e-001	-4.371e-006
1.513e-001	-4.316e-006
1.512e-001	-4.645e-006
1.511e-001	-4.716e-006
1.510e-001	-4.753e-006
1.509e-001	-4.788e-006
1.508e-001	-4.577e-006
1.507e-001	-4.637e-006
1.507e-001	-4.445e-006
1.505e-001	-4.749e-006
1.505e-001	-4.615e-006
1.503e-001	-4.647e-006
1.502e-001	-4.484e-006
1.501e-001	-4.689e-006
1.501e-001	-4.203e-006
1.499e-001	-4.393e-006
1.498e-001	-4.299e-006
1.497e-001	-4.730e-006
1.496e-001	-4.623e-006
1.495e-001	-4.639e-006
1.494e-001	-4.482e-006
1.494e-001	-4.448e-006
1.492e-001	-4.621e-006
1.491e-001	-4.449e-006
1.490e-001	-4.403e-006
1.489e-001	-4.767e-006
1.489e-001	-4.499e-006
1.487e-001	-4.351e-006
1.486e-001	-4.615e-006
1.485e-001	-5.023e-006
1.484e-001	-4.837e-006
1.483e-001	-4.449e-006
1.482e-001	-4.610e-006
1.481e-001	-4.791e-006
1.480e-001	-4.472e-006
1.479e-001	-4.938e-006
1.478e-001	-4.857e-006
1.477e-001	-4.568e-006
1.477e-001	-4.709e-006
1.476e-001	-4.129e-006
1.474e-001	-4.172e-006
1.473e-001	-4.823e-006
1.473e-001	-4.609e-006
1.471e-001	-4.552e-006
1.470e-001	-4.686e-006
1.470e-001	-4.409e-006
1.469e-001	-4.930e-006
1.467e-001	-4.253e-006
1.466e-001	-4.263e-006
1.465e-001	-4.582e-006
1.464e-001	-4.659e-006
1.463e-001	-4.252e-006
1.462e-001	-4.433e-006
1.461e-001	-4.607e-006
1.461e-001	-4.620e-006
1.459e-001	-4.562e-006
1.459e-001	-4.285e-006
1.458e-001	-4.666e-006
1.456e-001	-4.846e-006
1.455e-001	-4.279e-006
1.454e-001	-4.391e-006
1.453e-001	-4.240e-006
1.452e-001	-4.416e-006
1.451e-001	-4.845e-006
1.450e-001	-4.750e-006
1.449e-001	-4.597e-006
1.448e-001	-4.561e-006
1.447e-001	-4.781e-006
1.446e-001	-4.876e-006
1.445e-001	-4.339e-006
1.444e-001	-4.411e-006
1.443e-001	-4.985e-006
1.442e-001	-4.219e-006
1.441e-001	-4.226e-006
1.440e-001	-4.520e-006
1.439e-001	-4.762e-006
1.438e-001	-4.447e-006
1.437e-001	-4.709e-006
1.436e-001	-4.796e-006
1.435e-001	-4.462e-006
1.435e-001	-4.616e-006
1.433e-001	-4.627e-006
1.432e-001	-4.349e-006
1.431e-001	-4.606e-006
1.431e-001	-4.344e-006
1.429e-001	-4.159e-006
1.429e-001	-4.704e-006
1.427e-001	-4.633e-006
1.427e-001	-4.484e-006
1.425e-001	-4.467e-006
1.425e-001	-4.137e-006
1.423e-001	-4.808e-006
1.422e-001	-4.775e-006
1.421e-001	-4.523e-006
1.420e-001	-4.814e-006
1.420e-001	-4.150e-006
1.418e-001	-4.677e-006
1.417e-001	-4.616e-006
1.416e-001	-4.811e-006
1.415e-001	-4.731e-006
1.414e-001	-4.796e-006
1.413e-001	-4.546e-006
1.412e-001	-4.693e-006
1.411e-001	-4.753e-006
1.410e-001	-4.273e-006
1.409e-001	-4.885e-006
1.408e-001	-4.114e-006
1.407e-001	-4.824e-006
1.406e-001	-4.878e-006
1.406e-001	-4.653e-006
1.404e-001	-4.621e-006
1.403e-001	-4.453e-006
1.402e-001	-4.431e-006
1.401e-001	-4.682e-006
1.400e-001	-4.686e-006
1.400e-001	-4.414e-006
1.398e-001	-4.487e-006
1.397e-001	-5.232e-006
1.397e-001	-4.390e-006
1.395e-001	-4.874e-006
1.394e-001	-4.946e-006
1.393e-001	-4.403e-006
1.392e-001	-4.727e-006
1.391e-001	-4.586e-006
1.390e-001	-4.799e-006
1.389e-001	-4.531e-006
1.388e-001	-4.567e-006
1.387e-001	-4.568e-006
1.387e-001	-4.731e-006
1.385e-001	-4.442e-006
1.384e-001	-4.719e-006
1.383e-001	-5.160e-006
1.382e-001	-5.053e-006
1.381e-001	-4.831e-006
1.380e-001	-4.413e-006
1.379e-001	-4.920e-006
1.379e-001	-4.504e-006
1.377e-001	-4.517e-006
1.377e-001	-4.346e-006
1.375e-001	-4.601e-006
1.374e-001	-4.694e-006
1.374e-001	-4.240e-006
1.373e-001	-3.994e-006
1.371e-001	-4.637e-006
1.370e-001	-4.587e-006
1.370e-001	-4.268e-006
1.369e-001	-4.530e-006
1.368e-001	-4.404e-006
1.366e-001	-4.808e-006
1.365e-001	-4.380e-006
1.365e-001	-4.484e-006
1.363e-001	-5.169e-006
1.362e-001	-4.292e-006
1.361e-001	-4.856e-006
1.360e-001	-4.693e-006
1.359e-001	-4.804e-006
1.359e-001	-4.365e-006
1.357e-001	-4.775e-006
1.356e-001	-4.750e-006
1.356e-001	-4.459e-006
1.354e-001	-4.726e-006
1.353e-001	-4.796e-006
1.352e-001	-4.656e-006
1.352e-001	-4.906e-006
1.351e-001	-4.762e-006
1.349e-001	-4.730e-006
1.348e-001	-4.771e-006
1.347e-001	-4.686e-006
1.347e-001	-4.183e-006
1.346e-001	-5.011e-006
1.345e-001	-4.920e-006
1.344e-001	-4.511e-006
1.342e-001	-4.591e-006
1.342e-001	-4.569e-006
1.340e-001	-4.484e-006
1.339e-001	-4.758e-006
1.339e-001	-4.785e-006
1.337e-001	-4.886e-006
1.337e-001	-4.631e-006
1.336e-001	-4.884e-006
1.334e-001	-4.664e-006
1.333e-001	-4.847e-006
1.333e-001	-4.989e-006
1.332e-001	-4.570e-006
1.330e-001	-4.736e-006
1.329e-001	-4.738e-006
1.329e-001	-4.427e-006
1.327e-001	-4.830e-006
1.327e-001	-4.575e-006
1.325e-001	-4.914e-006
1.325e-001	-4.632e-006
1.323e-001	-4.853e-006
1.323e-001	-4.494e-006
1.321e-001	-4.544e-006
1.321e-001	-5.209e-006
1.319e-001	-4.950e-006
1.319e-001	-4.454e-006
1.318e-001	-4.686e-006
1.317e-001	-4.678e-006
1.315e-001	-4.948e-006
1.314e-001	-4.845e-006
1.314e-001	-4.676e-006
1.312e-001	-4.978e-006
1.312e-001	-4.614e-006
1.311e-001	-4.481e-006
1.310e-001	-4.584e-006
1.308e-001	-4.928e-006
1.308e-001	-4.876e-006
1.306e-001	-4.978e-006
1.305e-001	-4.846e-006
1.304e-001	-4.432e-006
1.304e-001	-4.966e-006
1.303e-001	-4.299e-006
1.302e-001	-4.636e-006
1.301e-001	-4.528e-006
1.300e-001	-4.739e-006
1.299e-001	-4.836e-006
1.298e-001	-4.857e-006
1.297e-001	-4.629e-006
1.296e-001	-4.677e-006
1.294e-001	-4.908e-006
1.294e-001	-4.771e-006
1.293e-001	-4.787e-006
1.292e-001	-4.738e-006
1.290e-001	-4.659e-006
1.290e-001	-4.462e-006
1.289e-001	-5.048e-006
1.287e-001	-4.873e-006
1.287e-001	-4.511e-006
1.286e-001	-4.986e-006
1.284e-001	-4.673e-006
1.283e-001	-4.933e-006
1.283e-001	-4.506e-006
1.281e-001	-4.578e-006
1.281e-001	-4.501e-006
1.280e-001	-4.768e-006
1.279e-001	-4.734e-006
1.278e-001	-4.534e-006
1.276e-001	-5.020e-006
1.276e-001	-4.378e-006
1.274e-001	-4.615e-006
1.274e-001	-4.704e-006
1.272e-001	-4.596e-006
1.272e-001	-4.900e-006
1.271e-001	-4.913e-006
1.270e-001	-4.972e-006
1.269e-001	-4.455e-006
1.268e-001	-4.853e-006
1.266e-001	-4.766e-006
1.266e-001	-4.403e-006
1.265e-001	-5.003e-006
1.264e-001	-4.710e-006
1.262e-001	-4.875e-006
1.262e-001	-4.533e-006
1.261e-001	-4.828e-006
1.259e-001	-4.290e-006
1.259e-001	-4.829e-006
1.258e-001	-4.466e-006
1.256e-001	-4.903e-006
1.255e-001	-4.491e-006
1.254e-001	-4.876e-006
1.253e-001	-5.074e-006
1.252e-001	-4.399e-006
1.251e-001	-4.746e-006
1.251e-001	-4.915e-006
1.250e-001	-4.813e-006
1.248e-001	-4.818e-006
1.247e-001	-4.609e-006
1.246e-001	-4.893e-006
1.245e-001	-4.597e-006
1.245e-001	-4.501e-006
1.243e-001	-4.370e-006
1.242e-001	-4.770e-006
1.241e-001	-4.310e-006
1.241e-001	-4.626e-006
1.239e-001	-5.078e-006
1.238e-001	-4.700e-006
1.237e-001	-4.673e-006
1.237e-001	-4.413e-006
1.236e-001	-5.013e-006
1.235e-001	-4.836e-006
1.234e-001	-4.736e-006
1.233e-001	-4.544e-006
1.232e-001	-4.616e-006
1.231e-001	-4.469e-006
1.230e-001	-4.832e-006
1.228e-001	-4.518e-006
1.228e-001	-4.963e-006
1.227e-001	-4.921e-006
1.226e-001	-4.682e-006
1.225e-001	-4.791e-006
1.224e-001	-4.574e-006
1.223e-001	-4.714e-006
1.222e-001	-5.031e-006
1.221e-001	-5.030e-006
1.220e-001	-4.514e-006
1.219e-001	-4.675e-006
1.218e-001	-4.804e-006
1.217e-001	-4.509e-006
1.216e-001	-4.703e-006
1.215e-001	-4.512e-006
1.213e-001	-5.099e-006
1.212e-001	-4.873e-006
1.211e-001	-4.634e-006
1.211e-001	-4.684e-006
1.209e-001	-4.391e-006
1.208e-001	-4.652e-006
1.208e-001	-4.913e-006
1.206e-001	-4.666e-006
1.206e-001	-4.437e-006
1.205e-001	-4.784e-006
1.203e-001	-4.749e-006
1.203e-001	-4.732e-006
1.202e-001	-4.718e-006
1.200e-001	-5.156e-006
1.200e-001	-4.766e-006
1.199e-001	-4.806e-006
1.198e-001	-4.753e-006
1.197e-001	-5.054e-006
1.196e-001	-5.058e-006
1.195e-001	-4.536e-006
1.194e-001	-4.362e-006
1.192e-001	-4.964e-006
1.192e-001	-4.607e-006
1.190e-001	-4.826e-006
1.190e-001	-4.751e-006
1.188e-001	-5.186e-006
1.187e-001	-4.903e-006
1.186e-001	-5.110e-006
1.185e-001	-4.960e-006
1.185e-001	-4.898e-006
1.183e-001	-4.694e-006
1.183e-001	-4.485e-006
1.181e-001	-5.196e-006
1.180e-001	-4.380e-006
1.179e-001	-4.761e-006
1.179e-001	-4.459e-006
1.178e-001	-4.478e-006
1.176e-001	-4.925e-006
1.176e-001	-4.944e-006
1.175e-001	-4.667e-006
1.174e-001	-4.307e-006
1.173e-001	-4.905e-006
1.172e-001	-5.079e-006
1.171e-001	-4.701e-006
1.170e-001	-4.799e-006
1.169e-001	-4.594e-006
1.168e-001	-4.277e-006
1.167e-001	-4.599e-006
1.166e-001	-4.436e-006
1.164e-001	-4.849e-006
1.164e-001	-4.372e-006
1.162e-001	-4.805e-006
1.162e-001	-4.943e-006
1.161e-001	-4.698e-006
1.160e-001	-4.907e-006
1.159e-001	-4.758e-006
1.157e-001	-5.036e-006
1.157e-001	-4.499e-006
1.156e-001	-4.498e-006
1.155e-001	-4.684e-006
1.153e-001	-4.695e-006
1.153e-001	-4.364e-006
1.151e-001	-4.595e-006
1.151e-001	-4.677e-006
1.150e-001	-4.839e-006
1.149e-001	-4.708e-006
1.147e-001	-4.801e-006
1.146e-001	-4.855e-006
1.146e-001	-4.554e-006
1.145e-001	-4.874e-006
1.144e-001	-4.689e-006
1.143e-001	-4.379e-006
1.141e-001	-4.723e-006
1.141e-001	-4.533e-006
1.140e-001	-4.433e-006
1.138e-001	-4.966e-006
1.138e-001	-4.710e-006
1.137e-001	-4.601e-006
