date,time,loop_num,N2 input left(abs val),N2 input right(abs val),CO2 input left(abs val),CO2 input right(abs val),flow sensor left(sccm),flow sensor right(sccm),CO2 sensor left(abs val),CO2 sensor right(abs val)
06/21/2023 ,19:50:14 ,1,200,0,0,200,8.53,45.71,517.00,8.00
06/21/2023 ,19:50:15 ,1,200,0,0,200,8.53,45.71,516.00,7.00
06/21/2023 ,19:50:16 ,1,200,0,0,200,8.04,45.71,510.00,9.00
06/21/2023 ,19:50:17 ,1,200,0,0,200,7.43,45.59,505.00,8.00
06/21/2023 ,19:50:18 ,1,200,0,0,200,7.55,45.95,507.00,7.00
06/21/2023 ,19:50:19 ,1,200,0,0,200,7.80,45.71,512.00,9.00
06/21/2023 ,19:50:20 ,1,200,0,0,200,8.41,45.59,514.00,8.00
06/21/2023 ,19:50:21 ,1,200,0,0,200,8.78,45.95,518.00,10.00
06/21/2023 ,19:50:22 ,1,200,0,0,200,8.41,46.08,512.00,8.00
06/21/2023 ,19:50:23 ,1,200,0,0,200,7.92,45.59,510.00,8.00
06/21/2023 ,19:50:24 ,1,200,0,0,200,7.43,45.59,509.00,10.00
06/21/2023 ,19:50:25 ,1,200,0,0,200,7.55,45.95,510.00,8.00
06/21/2023 ,19:50:26 ,1,200,0,0,200,8.16,45.83,516.00,8.00
06/21/2023 ,19:50:27 ,1,200,0,0,200,8.78,45.71,516.00,7.00
06/21/2023 ,19:50:28 ,1,200,0,0,200,8.65,45.71,516.00,7.00
06/21/2023 ,19:50:29 ,1,200,0,0,200,8.04,45.83,513.00,8.00
06/21/2023 ,19:50:30 ,1,200,0,0,200,7.67,45.95,510.00,8.00
06/21/2023 ,19:50:31 ,1,200,0,0,200,7.43,45.59,508.00,8.00
06/21/2023 ,19:50:32 ,1,200,0,0,200,7.80,45.83,513.00,7.00
06/21/2023 ,19:50:33 ,1,200,0,0,200,8.41,45.71,515.00,8.00
06/21/2023 ,19:50:34 ,1,200,0,0,200,8.65,45.71,516.00,8.00
06/21/2023 ,19:50:35 ,1,200,0,0,200,8.65,45.47,512.00,8.00
06/21/2023 ,19:50:36 ,1,200,0,0,200,7.92,45.83,511.00,8.00
06/21/2023 ,19:50:37 ,1,200,0,0,200,7.31,45.71,504.00,7.00
06/21/2023 ,19:50:38 ,1,200,0,0,200,7.67,45.83,509.00,8.00
06/21/2023 ,19:50:39 ,1,200,0,0,200,10.61,45.71,516.00,53.00
06/21/2023 ,19:50:40 ,1,200,0,0,200,11.47,45.95,519.00,59.00
06/21/2023 ,19:50:41 ,1,200,0,0,200,12.08,45.71,517.00,62.00
06/21/2023 ,19:50:42 ,1,200,0,0,200,12.08,45.71,514.00,70.00
06/21/2023 ,19:50:43 ,1,200,0,0,200,10.73,45.83,506.00,58.00
06/21/2023 ,19:50:44 ,1,200,0,0,200,10.49,45.95,513.00,55.00
06/21/2023 ,19:50:45 ,1,200,0,0,200,9.14,45.83,512.00,28.00
06/21/2023 ,19:50:46 ,1,200,0,0,200,9.63,45.95,518.00,27.00
06/21/2023 ,19:50:47 ,1,200,0,0,200,9.75,45.59,516.00,25.00
06/21/2023 ,19:50:48 ,1,200,0,0,200,9.26,45.95,513.00,24.00
06/21/2023 ,19:50:49 ,1,200,0,0,200,8.41,45.71,506.00,22.00
06/21/2023 ,19:50:50 ,1,200,0,0,200,8.41,45.83,509.00,20.00
06/21/2023 ,19:50:51 ,1,200,0,0,200,8.65,45.95,511.00,20.00
06/21/2023 ,19:50:52 ,1,200,0,0,200,8.90,45.47,516.00,19.00
06/21/2023 ,19:50:53 ,1,200,0,0,200,9.39,45.95,517.00,18.00
06/21/2023 ,19:50:54 ,1,200,0,0,200,8.65,45.83,514.00,17.00
06/21/2023 ,19:50:55 ,1,200,0,0,200,7.92,45.59,507.00,16.00
06/21/2023 ,19:50:56 ,1,200,0,0,200,7.92,45.34,508.00,16.00
06/21/2023 ,19:50:57 ,1,200,0,0,200,8.29,45.71,512.00,17.00
06/21/2023 ,19:50:58 ,1,200,0,0,200,9.02,45.71,517.00,15.00
06/21/2023 ,19:50:59 ,1,200,0,0,200,9.02,45.47,516.00,14.00
06/21/2023 ,19:51:00 ,1,200,0,0,200,8.29,45.34,511.00,13.00
06/21/2023 ,19:51:01 ,1,200,0,0,200,7.67,45.47,507.00,14.00
06/21/2023 ,19:51:02 ,1,200,0,0,200,7.80,45.59,510.00,12.00
06/21/2023 ,19:51:03 ,1,200,0,0,200,8.29,45.10,513.00,11.00
06/21/2023 ,19:51:04 ,1,200,0,0,200,8.90,45.59,515.00,12.00
06/21/2023 ,19:51:05 ,1,200,0,0,200,8.90,45.83,517.00,12.00
06/21/2023 ,19:51:06 ,1,200,0,0,200,8.04,45.71,510.00,11.00
06/21/2023 ,19:51:07 ,1,200,0,0,200,7.67,45.59,508.00,12.00
06/21/2023 ,19:51:08 ,1,200,0,0,200,7.92,45.59,511.00,11.00
06/21/2023 ,19:51:09 ,1,200,0,0,200,8.41,45.71,516.00,10.00
06/21/2023 ,19:51:10 ,1,200,0,0,200,8.90,45.59,517.00,11.00
06/21/2023 ,19:51:11 ,1,200,0,0,200,8.53,45.59,511.00,10.00
06/21/2023 ,19:51:12 ,1,200,0,0,200,7.55,45.71,507.00,10.00
06/21/2023 ,19:51:13 ,1,200,0,0,200,7.67,45.47,509.00,10.00
06/21/2023 ,19:51:14 ,1,200,0,0,200,8.16,45.59,513.00,9.00
06/21/2023 ,19:51:15 ,1,200,0,0,200,8.53,45.71,517.00,9.00
06/21/2023 ,19:51:16 ,1,200,0,0,200,8.78,45.83,517.00,10.00
06/21/2023 ,19:51:17 ,1,200,0,0,200,8.29,45.22,512.00,9.00
06/21/2023 ,19:51:18 ,1,200,0,0,200,7.55,45.71,506.00,9.00
06/21/2023 ,19:51:19 ,1,200,0,0,200,7.55,45.59,509.00,9.00
06/21/2023 ,19:51:20 ,1,200,0,0,200,7.92,45.34,510.00,10.00
06/21/2023 ,19:51:21 ,1,200,0,0,200,8.41,45.10,514.00,9.00
06/21/2023 ,19:51:22 ,1,200,0,0,200,8.78,45.71,515.00,9.00
06/21/2023 ,19:51:23 ,1,200,0,0,200,8.16,45.59,512.00,9.00
06/21/2023 ,19:51:24 ,1,200,0,0,200,7.43,45.34,504.00,9.00
06/21/2023 ,19:51:25 ,1,200,0,0,200,7.55,45.47,509.00,9.00
06/21/2023 ,19:51:26 ,1,200,0,0,200,8.04,45.59,513.00,9.00
06/21/2023 ,19:51:27 ,1,200,0,0,200,8.53,45.47,516.00,7.00
06/21/2023 ,19:51:28 ,1,200,0,0,200,8.90,45.22,516.00,9.00
06/21/2023 ,19:51:29 ,1,200,0,0,200,8.16,45.59,511.00,7.00
